"seed_num","min_lambda_val"
1907,1.24420885938795
1908,1.18237200622759
1909,1.22804083913912
1910,1.20928147780881
1911,1.28827542950073
1912,1.24830517053127
1913,1.29226948773908
1914,1.29650725995926
1915,1.26569360972988
1916,1.19372778237656
1917,1.16321869583885
1918,1.14928627752532
1919,1.18213924144132
1920,1.19347044188226
1921,1.11643963228887
1922,1.2531682165227
1923,1.24602324970792
1924,1.21860588903151
1925,1.22354163937144
1926,1.17732476982582
1927,1.25721456724776
1928,1.27371169345652
1929,1.1444354873966
1930,1.2350070653403
1931,1.25334090764772
1932,1.20352886616352
1933,1.1494180560604
1934,1.31913894394409
1935,1.20124553071853
1936,1.24335500497303
1937,1.12812971255625
1938,1.26253902764957
1939,1.18502789615863
1940,1.26561996481865
1941,1.21125405948332
1942,1.33838787745456
1943,1.17982199300981
1944,1.29749299451496
1945,1.24685893723536
1946,1.20541242089036
1947,1.24191464907709
1948,1.16226627031536
1949,1.32864369369912
1950,1.12467073376333
1951,1.26003587739339
1952,1.23570957477593
1953,1.16482363801541
1954,1.25047836995038
1955,1.18666136211754
1956,1.17502016681693
1957,1.18450266284509
1958,1.1752800405229
1959,1.25673671058154
1960,1.21046497910597
1961,1.36720597592065
1962,1.33033849813428
1963,1.31507777709997
1964,1.20242028415649
1965,1.20490859705123
1966,1.32567448818127
1967,1.13950811781264
1968,1.24686101936102
1969,1.23441191929334
1970,1.22182895668769
1971,1.20864058925569
1972,1.25325329550989
1973,1.27210481581914
1974,1.28604995716041
1975,1.29303441438588
1976,1.14796421185662
1977,1.18983527494521
1978,1.19210340163456
1979,1.09913492337875
1980,1.22247910057225
1981,1.28978925328258
1982,1.20823786920749
1983,1.23050627786429
1984,1.26115177848884
1985,1.3721829060472
1986,1.24843931867635
1987,1.15536062409185
1988,1.20243337531561
1989,1.2651169578104
1990,1.2054409796369
1991,1.28918283178534
1992,1.28471115185579
1993,1.24813226859045
1994,1.19028187479528
1995,1.21937742640611
1996,1.31451361276116
1997,1.14364850937923
1998,1.25385492628723
1999,1.24077739276136
2000,1.29957509132009
2001,1.24169621969049
2002,1.23944508071251
2003,1.35154262492408
2004,1.26680683461261
2005,1.21906823628565
2006,1.15322541399808
2007,1.1623444614751
2008,1.24338962607374
2009,1.22923282984403
2010,1.17355057838616
2011,1.25842655815151
2012,1.27132434633976
2013,1.17678955636301
2014,1.23323793249975
2015,1.24670408929651
2016,1.31538775439669
2017,1.18023534825623
2018,1.25650834849072
2019,1.24140942310993
2020,1.2206724569228
2021,1.1166463927389
2022,1.19104921188845
2023,1.26499631171542
2024,1.28028464132488
2025,1.26199226061687
2026,1.30311193917084
2027,1.25299869203761
2028,1.29473123864255
2029,1.11035595339107
2030,1.26012743201791
2031,1.26340227606704
2032,1.2561893576599
2033,1.28693506357233
2034,1.29665683366149
2035,1.16361823484423
2036,1.18234930106297
2037,1.14483077175143
2038,1.23888325985175
2039,1.27993832559945
2040,1.27177131012272
2041,1.23198661813289
2042,1.18153675427914
2043,1.25256690954857
2044,1.17261414022793
2045,1.18749070294304
2046,1.31156403617941
2047,1.32680936329725
2048,1.25034391370863
2049,1.21201232173212
2050,1.18477343114262
2051,1.25194816699533
2052,1.25082270453571
2053,1.30325480423102
2054,1.20837354214592
2055,1.23360248299898
2056,1.18324310765844
2057,1.2434384148569
2058,1.19196841930486
2059,1.22805243483524
2060,1.2879024792168
2061,1.25829439146866
2062,1.24915057217992
2063,1.2742837242014
2064,1.10592039036023
2065,1.24847588506589
2066,1.15791202821811
2067,1.18984054098187
2068,1.22651273331339
2069,1.26612342739655
2070,1.27482758826526
2071,1.29838790822339
2072,1.2787236418834
2073,1.10181294669608
2074,1.26466116823898
2075,1.24103054238849
2076,1.21866847252202
2077,1.16679475442159
2078,1.14580733401208
2079,1.26342725163075
2080,1.20858722205926
2081,1.29113774301123
2082,1.18977479888306
2083,1.28005025997551
2084,1.16131475978115
2085,1.16357631522129
2086,1.21240144581096
2087,1.22507921130454
2088,1.21670990685344
2089,1.22523272131571
2090,1.26638501975333
2091,1.24428269150384
2092,1.16750870053916
2093,1.21121332182238
2094,1.18048865434326
2095,1.27577231938724
2096,1.26244137799428
2097,1.19395705829578
2098,1.27792098381976
2099,1.32467453375738
2100,1.26481095842995
2101,1.26918719396058
2102,1.15181998153675
2103,1.26803236741492
2104,1.16053308736548
2105,1.27323377228484
2106,1.24701928682711
2107,1.28581781379012
2108,1.29257943627426
2109,1.16097648032677
2110,1.27163481833107
2111,1.30458542102167
2112,1.31503596848474
2113,1.24143058580035
2114,1.23810841498331
2115,1.23107713818451
2116,1.21285594678577
2117,1.21087813567979
2118,1.19105436972578
2119,1.28035043096766
2120,1.37010983656487
2121,1.19726544718591
2122,1.16086166019949
2123,1.15350707702327
2124,1.28157395506362
2125,1.19058725073775
2126,1.2346903075208
2127,1.24719304606297
2128,1.1252504316568
2129,1.30592805951288
2130,1.16036686351496
2131,1.33403564432863
2132,1.22618026896373
2133,1.23268482226031
2134,1.2483857088088
2135,1.1806141698492
2136,1.32958529020063
2137,1.21883997182332
2138,1.23876828474328
2139,1.08836009055142
2140,1.25223953930235
2141,1.20986074909817
2142,1.21504655635596
2143,1.28954979272335
2144,1.19099297581762
2145,1.27167095405485
2146,1.19011922016499
2147,1.23715098309461
2148,1.20224319199758
2149,1.31085519736216
2150,1.24345885080577
2151,1.3426576080464
2152,1.2566867200399
2153,1.23158739935212
2154,1.35863040328842
2155,1.23130473431901
2156,1.12551608633861
2157,1.15152663683245
2158,1.24685629983274
2159,1.2462532210282
2160,1.24382848448811
2161,1.17877915152687
2162,1.32671647263913
2163,1.12581937800378
2164,1.33564953857176
2165,1.19065224696595
2166,1.18996677451806
2167,1.27228028345332
2168,1.17229941013461
2169,1.28399325970512
2170,1.3759047035598
2171,1.19161446999976
2172,1.22012383435722
2173,1.27271973524524
2174,1.2018522437852
2175,1.28008467593038
2176,1.28007391817966
2177,1.21326102794923
2178,1.0972110006037
2179,1.27424446659003
2180,1.27285875784704
2181,1.157678817355
2182,1.17657516917582
2183,1.20909274054188
2184,1.28563564403808
2185,1.21781400174772
2186,1.31752293742213
2187,1.30417871884156
2188,1.24265713857444
2189,1.26008320659292
2190,1.29310332581849
2191,1.17024699548167
2192,1.26179357498794
2193,1.15254563211564
2194,1.25199574305473
2195,1.22116083943037
2196,1.25727941761838
2197,1.27011903046658
2198,1.27612795616831
2199,1.21683558608127
2200,1.25576336269109
2201,1.22355374810027
2202,1.2225448245599
2203,1.25631694409663
2204,1.31506849850232
2205,1.24345416869072
2206,1.18423721394563
2207,1.22404339448995
2208,1.27884724667245
2209,1.17731709625336
2210,1.2464690001395
2211,1.18775020574992
2212,1.29325865265923
2213,1.28111541447534
2214,1.29299956119667
2215,1.22147104712098
2216,1.18596446077002
2217,1.20647018723623
2218,1.23827477069478
2219,1.17922343704198
2220,1.14780430669086
2221,1.18932031148458
2222,1.2625722537304
2223,1.19783121283765
2224,1.22109850112052
2225,1.23198823352096
2226,1.18081498373943
2227,1.20903096193681
2228,1.30105132538893
2229,1.24934088243766
2230,1.22064300850459
2231,1.26555247995667
2232,1.28231226701677
2233,1.21888566009694
2234,1.17112449818548
2235,1.24810149910539
2236,1.32991423033245
2237,1.18646382820347
2238,1.18918032695836
2239,1.25958881076381
2240,1.21156765995191
2241,1.2028916061418
2242,1.27654212945925
2243,1.18470506301106
2244,1.23731742411589
2245,1.15993306329424
2246,1.24206390308021
2247,1.18750750508239
