"Lambda","upper","lower","upper.CI","lower.CI","upper.1","lower.1","upper.0","lower.0","Method"
1.105,-0.0205862543790656,-0.0889822238922346,NA,NA,NA,NA,NA,NA,"ZSB"
1.105,-0.0290933698063272,-0.0811050269904923,-0.00565397093504596,-0.105210585459825,0.648968815293554,0.616052880504086,0.697157907494578,0.678062185099881,"DVDS"
1.106,-0.0202802006959289,-0.0892950746295854,NA,NA,NA,NA,NA,NA,"ZSB"
1.106,-0.028836379984395,-0.0813437671570958,-0.00539967702636687,-0.105453506332318,0.649111145204416,0.615897205056845,0.697240972213941,0.677947525188811,"DVDS"
1.107,-0.0199744637508288,-0.0896076627408843,NA,NA,NA,NA,NA,NA,"ZSB"
1.107,-0.0286044296100106,-0.0815572370296474,-0.0051696074395087,-0.105670465138769,0.649253292287976,0.615762760556044,0.697319997585692,0.677857721897986,"DVDS"
1.108,-0.0196690430118284,-0.0899199885801982,NA,NA,NA,NA,NA,NA,"ZSB"
1.108,-0.0284357286713144,-0.0818224007457087,-0.00500824970723072,-0.105939028651591,0.649332236392625,0.615580389969597,0.697402790715305,0.677767965063939,"DVDS"
1.109,-0.0193639379481655,-0.0902320525008429,NA,NA,NA,NA,NA,NA,"ZSB"
1.109,-0.0281780901850095,-0.0820773897984035,-0.00475534747303118,-0.106197809113214,0.649493922540378,0.615424923537441,0.697502313335844,0.677672012725387,"DVDS"
1.11,-0.0190591480302453,-0.0905438548553907,NA,NA,NA,NA,NA,NA,"ZSB"
1.11,-0.0279457929703271,-0.08231141122476,-0.00452559186988174,-0.10643328121666,0.649632808538373,0.615269552185514,0.697580963410274,0.6775786015087,"DVDS"
1.111,-0.0187546727296427,-0.090855395995669,NA,NA,NA,NA,NA,NA,"ZSB"
1.111,-0.027702656703624,-0.0825444410918718,-0.00428453293723509,-0.106669892533786,0.649782859410193,0.615103306930931,0.697647748022803,0.677485516113817,"DVDS"
1.112,-0.0184505115190945,-0.0911666762727648,NA,NA,NA,NA,NA,NA,"ZSB"
1.112,-0.027442186500582,-0.0827476627516383,-0.00402728838233634,-0.106876453780945,0.649939783392183,0.61496497788008,0.697712640631718,0.677381969892765,"DVDS"
1.113,-0.018146663872497,-0.0914776960370245,NA,NA,NA,NA,NA,NA,"ZSB"
1.113,-0.0272190340424905,-0.0829765131046786,-0.00380616205396572,-0.107109342295271,0.65008067025057,0.614809936624254,0.697786449728932,0.67729970429306,"DVDS"
1.114,-0.0178431292649077,-0.091788455638062,NA,NA,NA,NA,NA,NA,"ZSB"
1.114,-0.026998997620097,-0.0832133441993834,-0.00358818546541994,-0.107350433589085,0.650213621903275,0.614654985158419,0.697868329357803,0.677212619523372,"DVDS"
1.115,-0.0175399071725373,-0.0920989554247544,NA,NA,NA,NA,NA,NA,"ZSB"
1.115,-0.0267554248443512,-0.0834435681158158,-0.00334680795787375,-0.107584795906424,0.650367636772073,0.614506518959941,0.697950087075757,0.677123061616425,"DVDS"
1.116,-0.0172369970727446,-0.0924091957452508,NA,NA,NA,NA,NA,NA,"ZSB"
1.116,-0.026525529854306,-0.0836799368734064,-0.00311870006024359,-0.107825457873063,0.650508019835391,0.614351788341899,0.698031725215306,0.677033549689697,"DVDS"
1.117,-0.0169343984440423,-0.092719176946966,NA,NA,NA,NA,NA,NA,"ZSB"
1.117,-0.0262924349365753,-0.0839161151834029,-0.00288764944465354,-0.108065946109801,0.650651648683122,0.61419714037611,0.698113255559513,0.676944083619697,"DVDS"
1.118,-0.0166321107660857,-0.0930288993765903,NA,NA,NA,NA,NA,NA,"ZSB"
1.118,-0.0260367633639812,-0.0841533605565363,-0.00263541651428941,-0.108307498693774,0.65078232086208,0.614042578578424,0.698195939134961,0.676819084226062,"DVDS"
1.119,-0.0163301335196729,-0.0933383633800914,NA,NA,NA,NA,NA,NA,"ZSB"
1.119,-0.0258025309783448,-0.0843878485748383,-0.0024036640402979,-0.108546014622497,0.650939429374705,0.613885379533578,0.698273228108416,0.676741960353049,"DVDS"
1.12,-0.0160284661867407,-0.0936475693027127,NA,NA,NA,NA,NA,NA,"ZSB"
1.12,-0.0255732608637559,-0.0845836199055092,-0.00217611785367022,-0.108744684368789,0.651079184129716,0.613767517249004,0.698351137154513,0.676652444993472,"DVDS"
1.121,-0.0157271082503668,-0.093956517488978,NA,NA,NA,NA,NA,NA,"ZSB"
1.121,-0.0253583479449855,-0.0847772570726499,-0.0019632665756084,-0.108941061947278,0.651204634336815,0.613654934154206,0.698432191226856,0.6765629822818,"DVDS"
1.122,-0.0154260591947541,-0.0942652082826925,NA,NA,NA,NA,NA,NA,"ZSB"
1.122,-0.0251134238578524,-0.0850118146260705,-0.00172040996696917,-0.109179986350943,0.651360151905824,0.613501317545584,0.698513132171655,0.676473575763676,"DVDS"
1.123,-0.0151253185052449,-0.09457364202695,NA,NA,NA,NA,NA,NA,"ZSB"
1.123,-0.0249384254471872,-0.0852667407773375,-0.00154979986235742,-0.109438787853925,0.651496195612689,0.613329576033881,0.698596316811219,0.676434621059876,"DVDS"
1.124,-0.0148248856683036,-0.0948818190641255,NA,NA,NA,NA,NA,NA,"ZSB"
1.124,-0.0246420259284186,-0.0854915703769807,-0.00125836936117034,-0.109667600931025,0.651703668068633,0.613175997546744,0.698667567923725,0.676345693997051,"DVDS"
1.125,-0.0145247601715208,-0.095189739735887,NA,NA,NA,NA,NA,NA,"ZSB"
1.125,-0.0244691637000008,-0.0857256032480048,-0.00108929128005839,-0.109906044997701,0.65184301852601,0.613022511511686,0.698748114759691,0.676312182226011,"DVDS"
1.126,-0.0142249415036081,-0.0954974043831947,NA,NA,NA,NA,NA,NA,"ZSB"
1.126,-0.0242505226276592,-0.0858990115615612,-0.000872547816092514,-0.110080430928755,0.651982185006829,0.612869116634608,0.698768128196169,0.676232707634488,"DVDS"
1.127,-0.0139254291543973,-0.0958048133462995,NA,NA,NA,NA,NA,NA,"ZSB"
1.127,-0.0240276213286441,-0.0861094774619811,-0.000651401877062197,-0.110294588506649,0.652121171769,0.612738522047685,0.698847999509667,0.676148793097645,"DVDS"
1.128,-0.0136262226148359,-0.0961119669647482,NA,NA,NA,NA,NA,NA,"ZSB"
1.128,-0.0237338491193561,-0.0862422146708545,-0.00036389707184406,-0.110423383651293,0.65232675895854,0.612685545023771,0.698927759694625,0.676060608077896,"DVDS"
1.129,-0.0133273213769816,-0.0964188655773886,NA,NA,NA,NA,NA,NA,"ZSB"
1.129,-0.0235042249068117,-0.0864890123378647,-0.000135944869718733,-0.110673569897646,0.652465895562999,0.612516080269208,0.699005092607072,0.675970120469811,"DVDS"
1.13,-0.0130287249340048,-0.0967255095223664,NA,NA,NA,NA,NA,NA,"ZSB"
1.13,-0.0232909639021031,-0.0867208137977551,7.5380714481002e-05,-0.110909764633835,0.65260278474264,0.612363806844175,0.69908462064193,0.675893748644743,"DVDS"
1.131,-0.0127304327801805,-0.0970318991371326,NA,NA,NA,NA,NA,NA,"ZSB"
1.131,-0.0230475478398737,-0.0869866962679527,0.000316924762654242,-0.111178867822128,0.652748201868209,0.612177343633959,0.699164039901911,0.675795749708083,"DVDS"
1.132,-0.0124324444108922,-0.097338034758439,NA,NA,NA,NA,NA,NA,"ZSB"
1.132,-0.0228043244151766,-0.0872435531304557,0.00055812512526426,-0.111439581892313,0.65290343097151,0.612005575438403,0.699249128568858,0.675707755386687,"DVDS"
1.133,-0.0121347593226219,-0.0976439167223473,NA,NA,NA,NA,NA,NA,"ZSB"
1.133,-0.022577794478025,-0.0875494647937689,0.000783085720008885,-0.111743580973178,0.653042016112738,0.611767083347856,0.699316548141625,0.675619810590763,"DVDS"
1.134,-0.0118373770129467,-0.0979495453642278,NA,NA,NA,NA,NA,NA,"ZSB"
1.134,-0.0222926689984958,-0.0877814300753368,0.00106464836101444,-0.111979948861721,0.653209455307021,0.611614156145013,0.69939558622035,0.675502124305517,"DVDS"
1.135,-0.0115402969805458,-0.0982549210187605,NA,NA,NA,NA,NA,NA,"ZSB"
1.135,-0.0220495429095895,-0.0880842823542859,0.00130584138135576,-0.112285480399298,0.653364515418544,0.611424879874837,0.699509162229123,0.675414058328134,"DVDS"
1.136,-0.0112435187251836,-0.09856004401994,NA,NA,NA,NA,NA,NA,"ZSB"
1.136,-0.0218231335351744,-0.0883163628315747,0.00153072558624569,-0.112521984070247,0.653502911922615,0.611271873140597,0.699588235972172,0.67532604545779,"DVDS"
1.137,-0.0109470417477218,-0.0988649147010763,NA,NA,NA,NA,NA,NA,"ZSB"
1.137,-0.0216094101764972,-0.0885776885437301,0.00174220911708524,-0.11278685926202,0.653648834468409,0.611118960172673,0.699696648716404,0.675258244644907,"DVDS"
1.138,-0.0106508655501057,-0.0991695333947991,NA,NA,NA,NA,NA,NA,"ZSB"
1.138,-0.0213718204376461,-0.0889528641625355,0.00197810800803968,-0.113151136852803,0.653786936372445,0.61082052201774,0.699773386180275,0.675158756810091,"DVDS"
1.139,-0.0103549896353628,-0.0994739004330555,NA,NA,NA,NA,NA,NA,"ZSB"
1.139,-0.0211801551700547,-0.0891741563793123,0.00216750098255669,-0.113376514057312,0.653924859454226,0.610678181815125,0.699852338194438,0.675105014624281,"DVDS"
1.14,-0.0100594135076039,-0.0997780161471115,NA,NA,NA,NA,NA,NA,"ZSB"
1.14,-0.0209548770922659,-0.0894065872358574,0.00239132258097317,-0.11361332178313,0.654062605022408,0.610524595169227,0.699931182405085,0.675017482114674,"DVDS"
1.141,-0.00976413667201816,-0.100081880867565,NA,NA,NA,NA,NA,NA,"ZSB"
1.141,-0.0207214961830873,-0.089633559240817,0.00261911428546746,-0.113844441810943,0.654156757256291,0.610375555208594,0.700009114449411,0.674878253439378,"DVDS"
1.142,-0.00946915863486938,-0.100385494924333,NA,NA,NA,NA,NA,NA,"ZSB"
1.142,-0.0204816572988522,-0.0898655670201528,0.00285719728074204,-0.114080856195446,0.65430881280644,0.610222167364884,0.700087734385037,0.674790470105292,"DVDS"
1.143,-0.00917447890349694,-0.100688858646664,NA,NA,NA,NA,NA,NA,"ZSB"
1.143,-0.0202568649943134,-0.0900576218417922,0.00308056315420077,-0.114275377558019,0.654445865725064,0.610108630655633,0.700166252497425,0.674702730719377,"DVDS"
1.144,-0.00888009698630775,-0.100991972363137,NA,NA,NA,NA,NA,NA,"ZSB"
1.144,-0.0199537806895807,-0.0902889596526934,0.00337663045717895,-0.114510922667601,0.654678194260405,0.609955695356091,0.700244655008784,0.674631974949986,"DVDS"
1.145,-0.00858601239277503,-0.101294836401662,NA,NA,NA,NA,NA,NA,"ZSB"
1.145,-0.0197289330576174,-0.0905555220020487,0.00360005468156477,-0.114780222004917,0.654815538762475,0.609767448180999,0.700322970183048,0.674544471820092,"DVDS"
1.146,-0.00829222463343869,-0.101597451089483,NA,NA,NA,NA,NA,NA,"ZSB"
1.146,-0.0194852767744741,-0.0907994658769608,0.00384187790576755,-0.115028316779621,0.654952708422448,0.609601718455445,0.700401184332406,0.674437985196922,"DVDS"
1.147,-0.00799873321989916,-0.101899816753183,NA,NA,NA,NA,NA,NA,"ZSB"
1.147,-0.0192825867844227,-0.0910275527898427,0.00404250156988137,-0.115260526250405,0.655067863796766,0.609440304420843,0.700467857210686,0.674350450581189,"DVDS"
1.148,-0.00770553766481782,-0.102201933718681,NA,NA,NA,NA,NA,NA,"ZSB"
1.148,-0.0190584085536808,-0.0912884643241014,0.00426530921697448,-0.115525110556358,0.65520455129004,0.60925731727429,0.700545781598391,0.674262959843721,"DVDS"
1.149,-0.00741263748190902,-0.102503802311238,NA,NA,NA,NA,NA,NA,"ZSB"
1.149,-0.0188586632725697,-0.0915988421072857,0.00446300713328381,-0.115836585323731,0.655316849597384,0.609089274408706,0.700688116515992,0.674175512869954,"DVDS"
1.15,-0.0071200321859417,-0.102805422855459,NA,NA,NA,NA,NA,NA,"ZSB"
1.15,-0.0186460567926434,-0.0919014676265009,0.00467401397217624,-0.116139641266969,0.655453038983091,0.608864773847665,0.700766241474166,0.674099095775734,"DVDS"
1.151,-0.00682772129273672,-0.103106795675288,NA,NA,NA,NA,NA,NA,"ZSB"
1.151,-0.0184578679815134,-0.0920965017750548,0.00486001368676722,-0.116337536450849,0.655589050903122,0.608707469807699,0.700803971582753,0.674046918884636,"DVDS"
1.152,-0.00653570431916151,-0.103407921094023,NA,NA,NA,NA,NA,NA,"ZSB"
1.152,-0.0182350052340804,-0.0923133942298744,0.00508157170056597,-0.116558292381008,0.655724892377398,0.608554143807749,0.700867538037623,0.673959897611478,"DVDS"
1.153,-0.00624398078313067,-0.103708799434304,NA,NA,NA,NA,NA,NA,"ZSB"
1.153,-0.0180123714792165,-0.0925588549480559,0.00530292020428869,-0.116808015990362,0.655860553169728,0.608394934886847,0.700953789834903,0.673872924648945,"DVDS"
1.154,-0.00595255020359853,-0.104009431018128,NA,NA,NA,NA,NA,NA,"ZSB"
1.154,-0.0177899672686359,-0.0927583592878651,0.00552405903204554,-0.117011191162047,0.655996040961938,0.608272862022999,0.701031221310864,0.673786008230574,"DVDS"
1.155,-0.00566141210056072,-0.104309816166839,NA,NA,NA,NA,NA,NA,"ZSB"
1.155,-0.0175677860598121,-0.0929885931277728,0.00574499446989724,-0.117245935475277,0.656131366001119,0.60811996057881,0.701108553706583,0.673699152060931,"DVDS"
1.156,-0.00537056599505051,-0.104609955201138,NA,NA,NA,NA,NA,NA,"ZSB"
1.156,-0.0173458219461818,-0.0931380419707069,0.00596573247056156,-0.117396659371255,0.656266528709641,0.608019803876232,0.701157845846939,0.673612350655823,"DVDS"
1.157,-0.00508001140913427,-0.104909848441083,NA,NA,NA,NA,NA,NA,"ZSB"
1.157,-0.0171185635989057,-0.0933619007942133,0.00619168580694548,-0.117624961797656,0.656401529508413,0.607867401663608,0.701229302457821,0.673520093107319,"DVDS"
1.158,-0.00478974786591194,-0.105209496206091,NA,NA,NA,NA,NA,NA,"ZSB"
1.158,-0.0168860143045386,-0.0935910125160586,0.00642286160845479,-0.117858611474245,0.65653636881689,0.607715094338148,0.701306106854206,0.673422383121429,"DVDS"
1.159,-0.00449977488950833,-0.105508898814936,NA,NA,NA,NA,NA,NA,"ZSB"
1.159,-0.0166495657032607,-0.0938199273826414,0.00665792933234095,-0.118092079933524,0.656678325041828,0.607562874092895,0.701382801475536,0.673327890745088,"DVDS"
1.16,-0.00421009200508195,-0.105808056585759,NA,NA,NA,NA,NA,NA,"ZSB"
1.16,-0.0164239495905185,-0.0940486569739134,0.00688232588054358,-0.118325378365054,0.656812832835239,0.607410740035048,0.701459397008962,0.673236782425758,"DVDS"
1.161,-0.00392069873880875,-0.106106969836063,NA,NA,NA,NA,NA,NA,"ZSB"
1.161,-0.0162029207144632,-0.0942595543104997,0.00710222204763485,-0.118540146735392,0.656947161961044,0.607276340348911,0.701535894659411,0.673150082675507,"DVDS"
1.162,-0.0036315946178872,-0.106405638882717,NA,NA,NA,NA,NA,NA,"ZSB"
1.162,-0.015993017730504,-0.0944765263814277,0.00731078497926943,-0.118761445080596,0.657070408614297,0.607135764500164,0.701612290881592,0.673063426344801,"DVDS"
1.163,-0.00334277917053563,-0.106704064041958,NA,NA,NA,NA,NA,NA,"ZSB"
1.163,-0.0157725065143116,-0.0946756870106171,0.00753020040974888,-0.118964284500358,0.657204306807326,0.607012895187155,0.701688582197772,0.672976813321638,"DVDS"
1.164,-0.00305425192598629,-0.107002245629394,NA,NA,NA,NA,NA,NA,"ZSB"
1.164,-0.0155499331139614,-0.0948431369353141,0.00775166917667607,-0.119132027439411,0.657338038878679,0.606937384943117,0.701780521878431,0.67288797199264,"DVDS"
1.165,-0.00276601241448828,-0.107300183960006,NA,NA,NA,NA,NA,NA,"ZSB"
1.165,-0.0153319039734005,-0.0950702324412075,0.0079685991653431,-0.119363731601968,0.657471611064008,0.606786453412463,0.70185668585367,0.672803515037408,"DVDS"
1.166,-0.00247806016729483,-0.107597879348145,NA,NA,NA,NA,NA,NA,"ZSB"
1.166,-0.0151120271665457,-0.0953201107720105,0.00818743698845327,-0.119617590071476,0.65760501360366,0.606635605666567,0.701955716438578,0.672717040770205,"DVDS"
1.167,-0.00219039471667468,-0.107895332107543,NA,NA,NA,NA,NA,NA,"ZSB"
1.167,-0.0148752025733203,-0.0955366160937446,0.00842294615220932,-0.119838402375393,0.657738244152353,0.606484859667844,0.702021475761588,0.672613446725673,"DVDS"
1.168,-0.00190301559589529,-0.108192542551306,NA,NA,NA,NA,NA,NA,"ZSB"
1.168,-0.0146654577055537,-0.0957704498561042,0.00863147831963293,-0.120076768353556,0.657871314426146,0.606326970776402,0.702097420632506,0.6725367721317,"DVDS"
1.169,-0.00161592233923127,-0.108489510991921,NA,NA,NA,NA,NA,NA,"ZSB"
1.169,-0.0144461931996223,-0.0960213392980845,0.00884975789708023,-0.120331690867086,0.658004215962937,0.606151929850412,0.702173269148496,0.67245040916256,"DVDS"
1.17,-0.00132911448195711,-0.108786237741256,NA,NA,NA,NA,NA,NA,"ZSB"
1.17,-0.0142271530632086,-0.0962477747591035,0.00906783174702724,-0.120562800560745,0.658136959303927,0.60600124679752,0.702249021556624,0.672364112367136,"DVDS"
1.171,-0.00104259156034005,-0.109082723110561,NA,NA,NA,NA,NA,NA,"ZSB"
1.171,-0.014008344215613,-0.0964648918098944,0.00928569296147111,-0.120783762067996,0.658269526237296,0.60585065785583,0.702315549665725,0.672277870452909,"DVDS"
1.172,-0.000756353111648886,-0.109378967410474,NA,NA,NA,NA,NA,NA,"ZSB"
1.172,-0.0138091296897505,-0.0967142281409042,0.00948362261633885,-0.121037247311668,0.658382541898244,0.605676832680988,0.702391060821892,0.672191671587994,"DVDS"
1.173,-0.00047039867414133,-0.109674970951018,NA,NA,NA,NA,NA,NA,"ZSB"
1.173,-0.0135549921452263,-0.0969334354443969,0.00973556307518793,-0.121261048844648,0.658514682490732,0.605533041197715,0.702466476642112,0.672069674635958,"DVDS"
1.174,-0.000184727787065624,-0.109970734041606,NA,NA,NA,NA,NA,NA,"ZSB"
1.174,-0.01324469385324,-0.0972005225847224,0.0100400227971418,-0.121531406867673,0.658738679079873,0.60538261070071,0.702583133285432,0.671983372933113,"DVDS"
1.175,0.000100660009343286,-0.110266256991037,NA,NA,NA,NA,NA,NA,"ZSB"
1.175,-0.013026132805052,-0.0974263101498788,0.0102576741275869,-0.121761927961164,0.65887098881642,0.605232258356131,0.702658568506009,0.671897121621472,"DVDS"
1.176,0.000385765173866078,-0.110561540107509,NA,NA,NA,NA,NA,NA,"ZSB"
1.176,-0.0128475842121216,-0.0975837273041296,0.0104340700196205,-0.121921426539173,0.659003127825464,0.605081990813989,0.702665718118118,0.671850712037585,"DVDS"
1.177,0.000670588164297499,-0.110856583698613,NA,NA,NA,NA,NA,NA,"ZSB"
1.177,-0.0126296695190511,-0.0977998873005044,0.0106511037429862,-0.122142202484825,0.659135099380498,0.604931803670459,0.702731690970963,0.67176476889955,"DVDS"
1.178,0.000955129437456383,-0.111151388071329,NA,NA,NA,NA,NA,NA,"ZSB"
1.178,-0.0124036619986436,-0.0980490033947252,0.0108761097857884,-0.122395603780902,0.659272441842099,0.60476116340258,0.702810166797305,0.671676103840743,"DVDS"
1.179,0.0012393894491857,-0.111445953532045,NA,NA,NA,NA,NA,NA,"ZSB"
1.179,-0.0121276229011244,-0.0983900893927161,0.0111495076808111,-0.122734451461174,0.659445168335245,0.604494717252756,0.702884806645472,0.67157279123637,"DVDS"
1.18,0.0015233686543478,-0.111740280386542,NA,NA,NA,NA,NA,NA,"ZSB"
1.18,-0.0120061204049859,-0.0986329210533106,0.0112661001995495,-0.122981696129681,0.659480762364716,0.604326424836176,0.702959345889487,0.671486882769702,"DVDS"
1.181,0.00180706750683899,-0.112034368940002,NA,NA,NA,NA,NA,NA,"ZSB"
1.181,-0.0117683106687094,-0.0988636167217107,0.0115011999641598,-0.123216436029085,0.659642815492894,0.604156711132592,0.703020327854302,0.671411126161603,"DVDS"
1.182,0.00209048645958185,-0.112328219497016,NA,NA,NA,NA,NA,NA,"ZSB"
1.182,-0.0115515100031592,-0.0990885443493467,0.0117171698473785,-0.123446142753588,0.659773868490637,0.604006054042014,0.703094598391361,0.671325378493796,"DVDS"
1.183,0.00237362596453346,-0.112621832361573,NA,NA,NA,NA,NA,NA,"ZSB"
1.183,-0.0112707889779078,-0.0992887604513888,0.0119942637338595,-0.123650520478518,0.659904757635354,0.603858989490449,0.703147749941838,0.671175546613262,"DVDS"
1.184,0.00265648647268633,-0.112915207837074,NA,NA,NA,NA,NA,NA,"ZSB"
1.184,-0.0110450046954056,-0.0995132118455988,0.0122190581544508,-0.123879777001302,0.660044566564585,0.603708515471784,0.703221727317383,0.67108957125999,"DVDS"
1.185,0.00293906843407069,-0.113208346226325,NA,NA,NA,NA,NA,NA,"ZSB"
1.185,-0.0108284473244812,-0.0997481853558417,0.0124348237776101,-0.124119419547371,0.66017519116466,0.603558123673252,0.703306309029093,0.671003638489141,"DVDS"
1.186,0.00322137229775554,-0.113501247831545,NA,NA,NA,NA,NA,NA,"ZSB"
1.186,-0.0106120856706875,-0.0999723257297824,0.0126504117214335,-0.124348392689603,0.660305662522314,0.603407827514845,0.703380153244628,0.670917748193002,"DVDS"
1.187,0.00350339851185412,-0.11379391295436,NA,NA,NA,NA,NA,NA,"ZSB"
1.187,-0.0104357788768258,-0.100150107441736,0.0128243604597315,-0.124527327322279,0.660396121387397,0.603236556718861,0.703386664160597,0.670831900264223,"DVDS"
1.188,0.00378514752352587,-0.114086341895816,NA,NA,NA,NA,NA,NA,"ZSB"
1.188,-0.0102147764161392,-0.100373639341477,0.013044495084348,-0.124755701670474,0.660526086595055,0.603086336469077,0.703459975810554,0.670740863011194,"DVDS"
1.189,0.00406661977897392,-0.11437853495637,NA,NA,NA,NA,NA,NA,"ZSB"
1.189,-0.00996747872636298,-0.100596982522742,0.0132902198081505,-0.124983901288753,0.66065589026944,0.602936203836342,0.703533186359084,0.670623368995803,"DVDS"
1.19,0.0043478157234566,-0.114670492435899,NA,NA,NA,NA,NA,NA,"ZSB"
1.19,-0.0097057609584552,-0.100820147157029,0.0135497147199468,-0.125211936791559,0.660825250053929,0.602786158091746,0.703606305248776,0.670531011012384,"DVDS"
1.191,0.00462873580127965,-0.114962214633695,NA,NA,NA,NA,NA,NA,"ZSB"
1.191,-0.00947569233151784,-0.101043119041507,0.0137788029854495,-0.125439793315564,0.660954910502288,0.602636212765886,0.703679331807393,0.670430602833806,"DVDS"
1.192,0.00490938045580746,-0.115253701848474,NA,NA,NA,NA,NA,NA,"ZSB"
1.192,-0.00923283012979456,-0.101265902328282,0.0140201439682525,-0.125667475643232,0.661084402173537,0.602486352919753,0.703752255248036,0.670317232303332,"DVDS"
1.193,0.0051897501294606,-0.115544954378371,NA,NA,NA,NA,NA,NA,"ZSB"
1.193,-0.00907013785385302,-0.101488500343261,0.0141806050070884,-0.125894986428257,0.661171365791823,0.60233658726497,0.703825087608231,0.670241503645676,"DVDS"
1.194,0.00546984526371864,-0.115835972520949,NA,NA,NA,NA,NA,NA,"ZSB"
1.194,-0.00872279375277242,-0.101766699354265,0.0145227221242447,-0.126176204210368,0.661387178257377,0.602131119246573,0.703897818600838,0.670109972010149,"DVDS"
1.195,0.00574966629912391,-0.116126756573193,NA,NA,NA,NA,NA,NA,"ZSB"
1.195,-0.00855771700221572,-0.101994643375299,0.0146849034435464,-0.126408382933929,0.661516403117441,0.601981970781904,0.703976614157202,0.670074120119657,"DVDS"
1.196,0.00602921367528297,-0.116417306831516,NA,NA,NA,NA,NA,NA,"ZSB"
1.196,-0.00835140884933526,-0.10221697184203,0.0148902784670358,-0.126635653274279,0.661645477629493,0.601832205875874,0.704049177717904,0.669996886478829,"DVDS"
1.197,0.00630848783087095,-0.116707623591761,NA,NA,NA,NA,NA,NA,"ZSB"
1.197,-0.00822477481495518,-0.102439126847599,0.0150114978996456,-0.126862764047566,0.661686430514927,0.60168252401938,0.704121650866979,0.669911205329882,"DVDS"
1.198,0.00658748920362839,-0.1169977071492,NA,NA,NA,NA,NA,NA,"ZSB"
1.198,-0.00800644162334509,-0.102717951027759,0.0152291122192455,-0.127144535630161,0.661819124418859,0.601488309059158,0.704206260086917,0.669825566042204,"DVDS"
1.199,0.00686621823037354,-0.11728755779854,NA,NA,NA,NA,NA,NA,"ZSB"
1.199,-0.00779741682639734,-0.10302231244061,0.0154374291972201,-0.127450189676385,0.661942562516137,0.601338575453019,0.704360887893629,0.669739979342535,"DVDS"
1.2,0.00714467534699392,-0.117577175833917,NA,NA,NA,NA,NA,NA,"ZSB"
1.2,-0.00758035801598371,-0.10327181243768,0.0156444120322543,-0.127704019367945,0.661979074126129,0.601188930122948,0.704460742560628,0.669559432142113,"DVDS"
1.201,0.0074228609884525,-0.117866561548908,NA,NA,NA,NA,NA,NA,"ZSB"
1.201,-0.00735952925102878,-0.103484812816542,0.0158645017472245,-0.127914618558048,0.662106538892138,0.601100915318861,0.704585728135404,0.669466068143166,"DVDS"
1.202,0.00770077558879671,-0.118155715236521,NA,NA,NA,NA,NA,NA,"ZSB"
1.202,-0.00714629980880489,-0.103742340195267,0.0160771032990998,-0.128176094072615,0.662233849354632,0.600916190342449,0.704658530537716,0.669380149163437,"DVDS"
1.203,0.0079784195811502,-0.118444637189209,NA,NA,NA,NA,NA,NA,"ZSB"
1.203,-0.00696569705914245,-0.103964332744029,0.0162558505846893,-0.128403059115137,0.662324288524255,0.60076690414906,0.704731236893089,0.669289985583397,"DVDS"
1.204,0.00825579339772215,-0.118733327698861,NA,NA,NA,NA,NA,NA,"ZSB"
1.204,-0.00676066399059624,-0.104186153749734,0.0164601382584712,-0.128629866242113,0.662451130666908,0.600617692668429,0.704803846418163,0.669211794657504,"DVDS"
1.205,0.0085328974698056,-0.119021787056811,NA,NA,NA,NA,NA,NA,"ZSB"
1.205,-0.0065482283526057,-0.104348789902788,0.0166719912413323,-0.128795362499387,0.662577826160464,0.600527576183248,0.704876366086036,0.66912605451307,"DVDS"
1.206,0.0088097322277862,-0.119310015553833,NA,NA,NA,NA,NA,NA,"ZSB"
1.206,-0.00633599625598888,-0.104575631749545,0.0168836575558584,-0.129027107025924,0.662704362239777,0.600378788918496,0.704954420668041,0.669040358495766,"DVDS"
1.207,0.00908629810113474,-0.119598013480149,NA,NA,NA,NA,NA,NA,"ZSB"
1.207,-0.0061365023707692,-0.104696083373224,0.0170820652364545,-0.129148217195297,0.662830718309981,0.600330683426913,0.705026766800137,0.66896722068075,"DVDS"
1.208,0.0093625955184174,-0.119885781125428,NA,NA,NA,NA,NA,NA,"ZSB"
1.208,-0.00594780038561161,-0.104916497727552,0.0172696819092762,-0.129373645319803,0.662956921356165,0.600182519816847,0.705099017544399,0.668904721741777,"DVDS"
1.209,0.00963862490729734,-0.120173318778783,NA,NA,NA,NA,NA,NA,"ZSB"
1.209,-0.00572671226652658,-0.105153844537126,0.0174893554507274,-0.129615722896786,0.663082969775649,0.600017334911185,0.705171179448311,0.668809682042176,"DVDS"
1.21,0.0099143866945293,-0.120460626728784,NA,NA,NA,NA,NA,NA,"ZSB"
1.21,-0.00550971023864805,-0.105373982790524,0.017705767430589,-0.129840898001584,0.663214585030969,0.599869259906204,0.705243242696728,0.668724295269617,"DVDS"
1.211,0.0101898813059762,-0.120747705263447,NA,NA,NA,NA,NA,NA,"ZSB"
1.211,-0.00531398461847191,-0.105602825409013,0.0179006450538426,-0.130074666517242,0.663340322258462,0.599712388379829,0.705315213788842,0.668654306876934,"DVDS"
1.212,0.0104651091665936,-0.121034554670243,NA,NA,NA,NA,NA,NA,"ZSB"
1.212,-0.00510317887111383,-0.105693300407562,0.0181109775474356,-0.130156548450019,0.663465914489084,0.599691703511456,0.705385003919018,0.668569093360198,"DVDS"
