"Lambda","upper","lower","upper.CI","lower.CI","upper.1","lower.1","upper.0","lower.0","Method"
1.104,-0.020965389322391,-0.0887182605274122,NA,NA,NA,NA,NA,NA,"ZSB"
1.104,-0.029520033690526,-0.080890146048925,-0.00608229658115907,-0.104980510088463,0.648776480627135,0.616211528712136,0.697101674761061,0.678296514317661,"DVDS"
1.105,-0.0206591278679552,-0.0890312676850169,NA,NA,NA,NA,NA,NA,"ZSB"
1.105,-0.0292114800774068,-0.0811549009850391,-0.00577915076453154,-0.105248059041569,0.648968815309114,0.616052880522861,0.6972077815079,0.678180295386521,"DVDS"
1.106,-0.0203531835986686,-0.0893440119718844,NA,NA,NA,NA,NA,NA,"ZSB"
1.106,-0.0289785206763332,-0.0813935331401588,-0.00554806148095597,-0.105490867080187,0.649111145219972,0.615897205075645,0.697290738215804,0.678089665896305,"DVDS"
1.107,-0.020047555981559,-0.0896564937426215,NA,NA,NA,NA,NA,NA,"ZSB"
1.107,-0.0287379896067143,-0.0816159603884431,-0.00530952115733441,-0.105716628642063,0.649253292303532,0.615762760574894,0.697378720963337,0.677991281910246,"DVDS"
1.108,-0.0197422444848325,-0.0899687133510866,NA,NA,NA,NA,NA,NA,"ZSB"
1.108,-0.0285723638316711,-0.0818642783216871,-0.00515123687082076,-0.105967846098711,0.649332236408772,0.61558038998844,0.697444668310128,0.677904600240443,"DVDS"
1.109,-0.0194372485778632,-0.0902806711503917,NA,NA,NA,NA,NA,NA,"ZSB"
1.109,-0.0283288678692618,-0.0821062283747839,-0.00491231435605958,-0.106213930402619,0.649493922556392,0.61542492355631,0.697531151931093,0.677822790425654,"DVDS"
1.11,-0.0191325677312014,-0.0905923674929007,NA,NA,NA,NA,NA,NA,"ZSB"
1.11,-0.0280966347019473,-0.0823566707122282,-0.00468260367984232,-0.10646823875645,0.649632808554343,0.615269552204407,0.697626222916635,0.67772944325629,"DVDS"
1.111,-0.0188282014165567,-0.0909038027302368,NA,NA,NA,NA,NA,NA,"ZSB"
1.111,-0.0278400255992228,-0.0826005555129158,-0.00442838511379233,-0.106713368002487,0.649782859426113,0.615103306949921,0.697703862462836,0.677622885025336,"DVDS"
1.112,-0.018524149106807,-0.091214977213283,NA,NA,NA,NA,NA,NA,"ZSB"
1.112,-0.027604491744229,-0.0828211488645398,-0.00419534314868353,-0.106937801679824,0.649939783408099,0.614964977899089,0.697786126763628,0.677544275152328,"DVDS"
1.113,-0.0182204102759902,-0.0915258912921821,NA,NA,NA,NA,NA,NA,"ZSB"
1.113,-0.0273747514583623,-0.0830801123082608,-0.00396739508023168,-0.107200520388802,0.650080670266484,0.614809936643288,0.697890048951549,0.677455421724847,"DVDS"
1.114,-0.017916984399299,-0.0918365453163426,NA,NA,NA,NA,NA,NA,"ZSB"
1.114,-0.0271318185741506,-0.0833200499096497,-0.00372685990225874,-0.107444673833957,0.65021362191919,0.614654985177477,0.697975035087126,0.677345440493341,"DVDS"
1.115,-0.0176138709530826,-0.0921469396344408,NA,NA,NA,NA,NA,NA,"ZSB"
1.115,-0.0268888695302168,-0.0835506419276755,-0.00348605626731127,-0.10767939897276,0.650367636787965,0.614506518979009,0.698057160906685,0.677256506318182,"DVDS"
1.116,-0.0173110694148399,-0.0924570745944192,NA,NA,NA,NA,NA,NA,"ZSB"
1.116,-0.0266560691420646,-0.0837873719595175,-0.00325504538601431,-0.107920417742535,0.650508019851281,0.614351788360992,0.69813916032051,0.677164088993346,"DVDS"
1.117,-0.0170085792632207,-0.0927669505434955,NA,NA,NA,NA,NA,NA,"ZSB"
1.117,-0.0264235778867325,-0.0840289243282295,-0.00302454937982484,-0.10816620592824,0.650651648698948,0.614197140395228,0.698226064723458,0.67707522658568,"DVDS"
1.118,-0.0167063999780165,-0.0930765678281579,NA,NA,NA,NA,NA,NA,"ZSB"
1.118,-0.0262040892970988,-0.0842665632704879,-0.00280697916052334,-0.108408147232016,0.650782320877916,0.614042578597567,0.698309141868055,0.676986410175015,"DVDS"
1.119,-0.0164045310401617,-0.0933859267941716,NA,NA,NA,NA,NA,NA,"ZSB"
1.119,-0.0259733066972724,-0.0845054729681717,-0.0025787335680724,-0.108651353178826,0.650939429390531,0.613885379552775,0.698390852520947,0.676912736087804,"DVDS"
1.12,-0.0161029719317334,-0.0936950277865806,NA,NA,NA,NA,NA,NA,"ZSB"
1.12,-0.0257449476025487,-0.0847049382963268,-0.0023520382977278,-0.108853768441345,0.651079184145542,0.613767517268083,0.69847245556441,0.676824131748091,"DVDS"
1.121,-0.0158017221359396,-0.0940038711497097,NA,NA,NA,NA,NA,NA,"ZSB"
1.121,-0.0255309385887483,-0.0849253966079013,-0.00214003193104089,-0.109076161405673,0.651204634352632,0.613654934173283,0.698580330781184,0.67673557294138,"DVDS"
1.122,-0.015500781137125,-0.094312457227165,NA,NA,NA,NA,NA,NA,"ZSB"
1.122,-0.025288505727831,-0.085149142291815,-0.00189962608210279,-0.109304016204655,0.651360151921643,0.613501317564685,0.6986504598565,0.676648657649475,"DVDS"
1.123,-0.0152001484207636,-0.0946207863618403,NA,NA,NA,NA,NA,NA,"ZSB"
1.123,-0.02506400693391,-0.0853884962927074,-0.00167679666194971,-0.109546921716096,0.651496195628507,0.613329576053,0.698718072345707,0.676560202562417,"DVDS"
1.124,-0.0148998234734571,-0.0949288588959152,NA,NA,NA,NA,NA,NA,"ZSB"
1.124,-0.0248189643354436,-0.0856232594851136,-0.00143932333385142,-0.109786068040591,0.651703668084581,0.613175997565883,0.698799257050997,0.676522632420024,"DVDS"
1.125,-0.0145998057829299,-0.0952366751708595,NA,NA,NA,NA,NA,NA,"ZSB"
1.125,-0.0245977380805831,-0.0858578166661579,-0.00121999635703737,-0.110025024744451,0.651843018541958,0.613022511530849,0.698880328197007,0.676440756622541,"DVDS"
1.126,-0.0143000948380292,-0.0955442355274342,NA,NA,NA,NA,NA,NA,"ZSB"
1.126,-0.0243706947098595,-0.0860921676542603,-0.000994547031601616,-0.110263791284952,0.651982185022776,0.612869116653795,0.698961284308055,0.676352879732636,"DVDS"
1.127,-0.0140006901287202,-0.095851540305696,NA,NA,NA,NA,NA,NA,"ZSB"
1.127,-0.0241438799164316,-0.0863036124699502,-0.000769305796764552,-0.110478941850932,0.652121171784948,0.612738522066883,0.699042134536833,0.676265051701379,"DVDS"
1.128,-0.0137015911460827,-0.0961585898449966,NA,NA,NA,NA,NA,NA,"ZSB"
1.128,-0.0238948853017734,-0.0864373341219447,-0.000528370475024551,-0.110608729219017,0.652326758974014,0.612685545042998,0.699122879164942,0.676221644275788,"DVDS"
1.129,-0.0134027973823128,-0.0964653844839871,NA,NA,NA,NA,NA,NA,"ZSB"
1.129,-0.0235901783081765,-0.0866960707521208,-0.000230058401583622,-0.11087076253076,0.65246589557847,0.61251608028835,0.69921215104047,0.676056073886646,"DVDS"
1.13,-0.0131043083307096,-0.096771924560621,NA,NA,NA,NA,NA,NA,"ZSB"
1.13,-0.0233653540713577,-0.0869501228819788,-6.86614381997103e-06,-0.111128651899778,0.652602784758106,0.612363806863341,0.69931392974532,0.675968138829464,"DVDS"
1.131,-0.012806123485685,-0.0970782104121511,NA,NA,NA,NA,NA,NA,"ZSB"
1.131,-0.0231362359160197,-0.0872172139597444,0.000220460823052642,-0.111398975472762,0.65274820188372,0.612177343653145,0.699394557612889,0.67588443779974,"DVDS"
1.132,-0.0125082423427508,-0.097384242375139,NA,NA,NA,NA,NA,NA,"ZSB"
1.132,-0.0228908006864896,-0.087450739462939,0.000463873078865095,-0.111635940754839,0.65290343098697,0.612005575457603,0.699456314920542,0.67579423167346,"DVDS"
1.133,-0.0122106643985214,-0.0976900207854514,NA,NA,NA,NA,NA,NA,"ZSB"
1.133,-0.0226741749199177,-0.0877639157686951,0.000678726063356644,-0.111947443720789,0.653042016128194,0.611767083367091,0.699530999135786,0.675716191048112,"DVDS"
1.134,-0.0119133891507096,-0.0979955459782675,NA,NA,NA,NA,NA,NA,"ZSB"
1.134,-0.0224236878949214,-0.0880028531932324,0.000926413636266273,-0.112190713335366,0.653209455322499,0.611614156164269,0.699617009357501,0.675633143217421,"DVDS"
1.135,-0.0116164160981236,-0.098300818288075,NA,NA,NA,NA,NA,NA,"ZSB"
1.135,-0.0221731731984099,-0.0882722068562224,0.00117490815428796,-0.112463648942709,0.653364515433994,0.6114248798941,0.699697086750322,0.675537688632404,"DVDS"
1.136,-0.0113197447406617,-0.0986058380486759,NA,NA,NA,NA,NA,NA,"ZSB"
1.136,-0.0219610870306401,-0.0885051872820095,0.00138513233038124,-0.112701064926418,0.653502911938061,0.611271873159884,0.699777060441893,0.675463998968701,"DVDS"
1.137,-0.0110233745793144,-0.0989106055931911,NA,NA,NA,NA,NA,NA,"ZSB"
1.137,-0.0217277377270837,-0.0887379705138486,0.00161688110980288,-0.112938299739742,0.653648834483868,0.611118960191984,0.699856930705832,0.675376572210951,"DVDS"
1.138,-0.0107273051161574,-0.0992151212540578,NA,NA,NA,NA,NA,NA,"ZSB"
1.138,-0.0215150956478299,-0.089116166253057,0.00182769567365509,-0.113305642765259,0.6537869363879,0.610820522037069,0.699936688290126,0.67530203203573,"DVDS"
1.139,-0.0104315358543485,-0.0995193853630334,NA,NA,NA,NA,NA,NA,"ZSB"
1.139,-0.0212640696907787,-0.0893258214503207,0.00207650561360091,-0.113519075933751,0.653924859469675,0.610678181834451,0.700004003284771,0.675188929160454,"DVDS"
1.14,-0.0101360662981309,-0.0998233982511972,NA,NA,NA,NA,NA,NA,"ZSB"
1.14,-0.0210651602306406,-0.0895588658800939,0.00227348249582104,-0.113756514000209,0.654062605037854,0.610524595188575,0.700083461068669,0.675127765268494,"DVDS"
1.141,-0.0098408959528202,-0.100127160248954,NA,NA,NA,NA,NA,NA,"ZSB"
1.141,-0.0208110308710538,-0.0897872454903572,0.00252141978510615,-0.113989222129265,0.654156757271784,0.610375555227963,0.70016280071832,0.674967788142838,"DVDS"
1.142,-0.00954602432481425,-0.100430671686037,NA,NA,NA,NA,NA,NA,"ZSB"
1.142,-0.0205613636265168,-0.0900130358061931,0.00276918525457033,-0.114219318465371,0.654308812821857,0.610222167384277,0.700235203190471,0.674870176448374,"DVDS"
1.143,-0.00925145092157532,-0.100733932891504,NA,NA,NA,NA,NA,NA,"ZSB"
1.143,-0.0203367050772311,-0.0902091858371156,0.00299243981681042,-0.114417449448546,0.654445865740477,0.61010863067512,0.700317816512235,0.674782570817708,"DVDS"
1.144,-0.00895717525164257,-0.101036944193748,NA,NA,NA,NA,NA,NA,"ZSB"
1.144,-0.0200168302442804,-0.0904411070424337,0.00330576133386823,-0.114653809797091,0.654678194275466,0.609955695375596,0.70039680241803,0.674695024519747,"DVDS"
1.145,-0.00866319682461784,-0.10133970592049,NA,NA,NA,NA,NA,NA,"ZSB"
1.145,-0.0197539627998378,-0.0907082381855219,0.00356600956152131,-0.114923697149277,0.65481553877753,0.609767448200547,0.700475686386069,0.674569501577368,"DVDS"
1.146,-0.00836951515117077,-0.101642218398789,NA,NA,NA,NA,NA,NA,"ZSB"
1.146,-0.0195290977523201,-0.0909527502081861,0.00378948857033258,-0.115172370793265,0.654952708437498,0.609601718475018,0.700554468683204,0.674481806189819,"DVDS"
1.147,-0.00807612974302559,-0.101944481955044,NA,NA,NA,NA,NA,NA,"ZSB"
1.147,-0.0193352435477862,-0.0912013119815557,0.00398083865614759,-0.115425179720692,0.655067863811755,0.60944030444041,0.700641616421966,0.674403107359542,"DVDS"
1.148,-0.00778304011297439,-0.102246496914986,NA,NA,NA,NA,NA,NA,"ZSB"
1.148,-0.0191110149533453,-0.0914576321241181,0.00420371375294819,-0.115685111951227,0.655204551305023,0.609257317293849,0.700714949417967,0.674315566258368,"DVDS"
1.149,-0.0074902457748565,-0.102548263603693,NA,NA,NA,NA,NA,NA,"ZSB"
1.149,-0.018911231609398,-0.0916841636414042,0.00440146654230534,-0.115915278403145,0.655316849612382,0.60908927442827,0.700773438069675,0.67422808122178,"DVDS"
1.15,-0.00719774624357045,-0.102849782345583,NA,NA,NA,NA,NA,NA,"ZSB"
1.15,-0.018668116418593,-0.0919732621772087,0.00464282322772618,-0.116204534734706,0.655453038998083,0.608864773867098,0.700838036044307,0.674121155416677,"DVDS"
1.151,-0.0069055410350612,-0.10315105346442,NA,NA,NA,NA,NA,NA,"ZSB"
1.151,-0.0184445971320447,-0.0921852025408035,0.00486504023588432,-0.116420029083151,0.655589050918108,0.608707469827116,0.70089267236792,0.674033648050153,"DVDS"
1.152,-0.00661362966632495,-0.103452077283316,NA,NA,NA,NA,NA,NA,"ZSB"
1.152,-0.0182213018211491,-0.0924163374038376,0.00508705264492684,-0.11665567167472,0.655724892392378,0.608554143827188,0.700970481231025,0.673946194213527,"DVDS"
1.153,-0.00632201165539872,-0.10375285412473,NA,NA,NA,NA,NA,NA,"ZSB"
1.153,-0.0180266227911538,-0.0926591106624112,0.00527973139324604,-0.11690277174158,0.655860553184703,0.608394934906306,0.701054045568717,0.673887175975857,"DVDS"
1.154,-0.00603068652136599,-0.104053384310476,NA,NA,NA,NA,NA,NA,"ZSB"
1.154,-0.0178039754930447,-0.0928588178526348,0.00550113033748589,-0.1171061931476,0.655996040976907,0.608272862042347,0.701131679894982,0.673800016469951,"DVDS"
1.155,-0.00573965378434631,-0.104353668161713,NA,NA,NA,NA,NA,NA,"ZSB"
1.155,-0.0175815349336427,-0.0930478820408356,0.00572234194536048,-0.1172982071265,0.656131366016082,0.608119960598178,0.701167842639014,0.673712900949724,"DVDS"
1.156,-0.00544891296549766,-0.104653705998967,NA,NA,NA,NA,NA,NA,"ZSB"
1.156,-0.0173265084063512,-0.0932204181961927,0.00597497874505712,-0.117472626031236,0.656266528724598,0.608019803895777,0.70124022209197,0.673593037130949,"DVDS"
1.157,-0.00515846358701357,-0.104953498142111,NA,NA,NA,NA,NA,NA,"ZSB"
1.157,-0.017104293715026,-0.0934563474637076,0.00619599628422036,-0.117712993783705,0.656401529523364,0.607867401683179,0.701323749146886,0.67350582323839,"DVDS"
1.158,-0.00486830517211378,-0.10525304491038,NA,NA,NA,NA,NA,NA,"ZSB"
1.158,-0.0168595070235753,-0.0936856522925783,0.00643909319146672,-0.117946866686765,0.656536368831835,0.60771509435774,0.701400746650319,0.67339587585541,"DVDS"
1.159,-0.00457843724505394,-0.105552346622374,NA,NA,NA,NA,NA,NA,"ZSB"
1.159,-0.0165928469614322,-0.0939147716734086,0.00670334409568604,-0.118180569460415,0.656678325056808,0.607562874112509,0.701477645785918,0.67327117201824,"DVDS"
1.16,-0.00428885933111101,-0.105851403596049,NA,NA,NA,NA,NA,NA,"ZSB"
1.16,-0.0163709244574752,-0.0941437067533985,0.00692411708231995,-0.118414103086368,0.656812832850213,0.607410740054684,0.701554446808083,0.673183757307689,"DVDS"
1.161,-0.00399957095658494,-0.106150216148731,NA,NA,NA,NA,NA,NA,"ZSB"
1.161,-0.0161649500028926,-0.0943548038392471,0.00712859066542235,-0.118629101547465,0.656947161976011,0.607276340368564,0.701631144207811,0.673112111978903,"DVDS"
1.162,-0.00371057164879902,-0.10644878459711,NA,NA,NA,NA,NA,NA,"ZSB"
1.162,-0.0159544980166584,-0.094574976032762,0.0073377039227775,-0.11885360374229,0.657070408629339,0.6071357645199,0.701710740552662,0.673024906645997,"DVDS"
1.163,-0.00342186093609648,-0.106747109257248,NA,NA,NA,NA,NA,NA,"ZSB"
1.163,-0.0157572559999473,-0.0947743481695395,0.00753328235159592,-0.119056682622886,0.65720430682236,0.60701289520693,0.70178724337647,0.672961562822308,"DVDS"
1.164,-0.00313343834782966,-0.107045190444572,NA,NA,NA,NA,NA,NA,"ZSB"
1.164,-0.0155386164417518,-0.0949394621013652,0.00775080206653586,-0.119222048806123,0.657338038893708,0.606937384962902,0.701876847064267,0.672876655335459,"DVDS"
1.165,-0.00284530341436836,-0.107343028473887,NA,NA,NA,NA,NA,NA,"ZSB"
1.165,-0.0153181306763285,-0.0951667772054217,0.00797022787612538,-0.119454001709125,0.657471611079031,0.606786453432269,0.701953230637691,0.67278974175536,"DVDS"
1.166,-0.00255745566709339,-0.107640623659369,NA,NA,NA,NA,NA,NA,"ZSB"
1.166,-0.0151158014301818,-0.0953464236765369,0.00817044128323854,-0.119636980236347,0.657605013618679,0.606635605686398,0.701982029362935,0.67272081504886,"DVDS"
1.167,-0.0022698946383904,-0.107937976314572,NA,NA,NA,NA,NA,NA,"ZSB"
1.167,-0.0148958486392753,-0.0955730925065417,0.00838936562670055,-0.119868309052411,0.657738244167367,0.606484859687699,0.702057952194241,0.672634092806643,"DVDS"
1.168,-0.0019826198616506,-0.108235086752428,NA,NA,NA,NA,NA,NA,"ZSB"
1.168,-0.0146761214381853,-0.0958141332369993,0.00860808375697147,-0.120113762395412,0.657871314441154,0.606326970796279,0.702141104033278,0.67254743587934,"DVDS"
1.169,-0.00169563087127023,-0.108531955285248,NA,NA,NA,NA,NA,NA,"ZSB"
1.169,-0.0143940835809142,-0.0960649338719109,0.00888417514978376,-0.120368629048808,0.658004215977941,0.606151929870311,0.702216863742222,0.672398299558855,"DVDS"
1.17,-0.00140892720264285,-0.108828582224724,NA,NA,NA,NA,NA,NA,"ZSB"
1.17,-0.0141744382975888,-0.0962912720639756,0.00910282144505511,-0.120599667410944,0.658136959318925,0.606001246817441,0.702292518881417,0.672311397616514,"DVDS"
1.171,-0.00112250839215793,-0.109124967881935,NA,NA,NA,NA,NA,NA,"ZSB"
1.171,-0.0139550131975214,-0.0965409785262499,0.00932126591444585,-0.120853430213939,0.658269526252286,0.605850657875772,0.702391636402022,0.672224539449807,"DVDS"
1.172,-0.000836373977204846,-0.109421112567343,NA,NA,NA,NA,NA,NA,"ZSB"
1.172,-0.0137551830335344,-0.0967677243399511,0.00951976963141815,-0.121083822750466,0.658382541913147,0.605676832700996,0.702444557040948,0.672137724946682,"DVDS"
1.173,-0.000550523496158077,-0.109717016590798,NA,NA,NA,NA,NA,NA,"ZSB"
1.173,-0.0135265873197759,-0.0969868767310219,0.0097472683759632,-0.121307593483583,0.65851468250563,0.605533041217731,0.702519917948753,0.672041269825405,"DVDS"
1.174,-0.000264956488390131,-0.110012680261539,NA,NA,NA,NA,NA,NA,"ZSB"
1.174,-0.0132158110602317,-0.097253911646556,0.0100521577923209,-0.121577923066451,0.65873867909473,0.605382610720749,0.702636522367305,0.671954490154961,"DVDS"
1.175,2.03275057461677e-05,-0.110308103888196,NA,NA,NA,NA,NA,NA,"ZSB"
1.175,-0.0129967650203016,-0.0974129632251192,0.0102702668915525,-0.121739108322986,0.658870988831271,0.605232258376192,0.702645221601311,0.671867753851572,"DVDS"
1.176,0.000305328944911677,-0.110603287778793,NA,NA,NA,NA,NA,NA,"ZSB"
1.176,-0.0127779329642993,-0.0976381515846787,0.0104881800211078,-0.121969055230409,0.659003127840309,0.605081990834073,0.702720142418752,0.671781060804608,"DVDS"
1.177,0.000590048286783641,-0.110898232240747,NA,NA,NA,NA,NA,NA,"ZSB"
1.177,-0.0125593218967839,-0.09785425210609,0.0107058899427891,-0.122189795904668,0.659135099395339,0.604931803690566,0.702786055796656,0.671694421292123,"DVDS"
1.178,0.000874485988062335,-0.111192937580874,NA,NA,NA,NA,NA,NA,"ZSB"
1.178,-0.0123243125524517,-0.0980995737009863,0.0109397455863116,-0.122439514488402,0.659272441856869,0.604761163422708,0.702860737123694,0.671596754409321,"DVDS"
1.179,0.00115864250446896,-0.111487404105385,NA,NA,NA,NA,NA,NA,"ZSB"
1.179,-0.0120649765270341,-0.0984443652864875,0.0111968729687319,-0.122782015899344,0.659445168350019,0.604494717271924,0.702939082558412,0.671510144877053,"DVDS"
1.18,0.00144251829075313,-0.111781632119892,NA,NA,NA,NA,NA,NA,"ZSB"
1.18,-0.0119292301206191,-0.0986871463247378,0.0113273747688581,-0.123029232746072,0.659480762379395,0.60432642485535,0.703013571180088,0.671409992500014,"DVDS"
1.181,0.00172611380068714,-0.112075621929412,NA,NA,NA,NA,NA,NA,"ZSB"
1.181,-0.0116737843623452,-0.0989312548556085,0.0115802309811237,-0.123277759454026,0.659642815507434,0.60415671115178,0.703087966007389,0.671316599869779,"DVDS"
1.182,0.00200942948708167,-0.11236937383836,NA,NA,NA,NA,NA,NA,"ZSB"
1.182,-0.0114561598063239,-0.0991587965654041,0.0117970059315344,-0.123510074422916,0.65977386850517,0.604006054061219,0.703164850626623,0.671230028311493,"DVDS"
1.183,0.0022924658017731,-0.112662888150561,NA,NA,NA,NA,NA,NA,"ZSB"
1.183,-0.0112535297221061,-0.099390659976662,0.0119984632697897,-0.123746544821785,0.659904757649879,0.603858989509684,0.703249649486346,0.671158287371986,"DVDS"
1.184,0.00257522319563667,-0.112956165169247,NA,NA,NA,NA,NA,NA,"ZSB"
1.184,-0.0110273201859123,-0.0996152909040281,0.0122236766683122,-0.123976007658828,0.660044566579085,0.603708515491036,0.703323806395064,0.671071886764997,"DVDS"
1.185,0.00285770211858857,-0.113249205197055,NA,NA,NA,NA,NA,NA,"ZSB"
1.185,-0.0108103494815008,-0.0998397464895692,0.012439849128743,-0.124205309441874,0.660175191179153,0.60355812369252,0.703397870182089,0.670985540660654,"DVDS"
1.186,0.00313990301957995,-0.113542008536036,NA,NA,NA,NA,NA,NA,"ZSB"
1.186,-0.0105935753439167,-0.100069931782749,0.01265584303395,-0.124440305854688,0.6603056625368,0.603407827534129,0.703477759316878,0.670899237880717,"DVDS"
1.187,0.00342182634660649,-0.113834575487651,NA,NA,NA,NA,NA,NA,"ZSB"
1.187,-0.010382529851659,-0.100315095489764,0.0128636347845642,-0.124689799443661,0.660396121401848,0.603236556738183,0.703551652227947,0.670778651253507,"DVDS"
1.188,0.00370347254671351,-0.114126906352779,NA,NA,NA,NA,NA,NA,"ZSB"
1.188,-0.0101661766311561,-0.100471509502349,0.0130792310899339,-0.124847933156014,0.660526086609498,0.603086336488415,0.703557845990764,0.670692263240654,"DVDS"
1.189,0.00398484206598852,-0.11441900143171,NA,NA,NA,NA,NA,NA,"ZSB"
1.189,-0.00994477080295387,-0.100679710087169,0.0132997751083788,-0.125060619912251,0.660655890283876,0.602936203855696,0.703615913942865,0.67060066108683,"DVDS"
1.19,0.00426593534957331,-0.114710861024155,NA,NA,NA,NA,NA,NA,"ZSB"
1.19,-0.00967462492330243,-0.100902940284251,0.0135675239649133,-0.125288747374839,0.66082525006832,0.602786158111114,0.703689098395365,0.670499874991622,"DVDS"
1.191,0.0045467528416587,-0.115002485429243,NA,NA,NA,NA,NA,NA,"ZSB"
1.191,-0.00945862007150677,-0.101152181177176,0.0137828164014055,-0.125542278730103,0.660954910516673,0.602636212785271,0.703788393962447,0.67041353058818,"DVDS"
1.192,0.00482729498549533,-0.115293874945525,NA,NA,NA,NA,NA,NA,"ZSB"
1.192,-0.0092428324657313,-0.10137515640277,0.0139979085976415,-0.125770175839452,0.661084402187916,0.602486352939156,0.703861509341926,0.670327234653648,"DVDS"
1.193,0.0051075622233871,-0.115585029870969,NA,NA,NA,NA,NA,NA,"ZSB"
1.193,-0.00906963245819669,-0.101586840049757,0.0141690657161505,-0.125986585915909,0.661171365806244,0.602336587284391,0.703923427334148,0.670240998264441,"DVDS"
1.194,0.00538755499670187,-0.115875950502976,NA,NA,NA,NA,NA,NA,"ZSB"
1.194,-0.00875848173842322,-0.101865187332466,0.0144762903192731,-0.126267978369419,0.661387178271671,0.602131119266133,0.703996306598599,0.670145660010095,"DVDS"
1.195,0.00566727374586711,-0.116166637138365,NA,NA,NA,NA,NA,NA,"ZSB"
1.195,-0.00854306376300617,-0.102087124025063,0.0146910448014767,-0.126494223253876,0.661516403131728,0.601981970801412,0.704069094826476,0.670059466894735,"DVDS"
1.196,0.005946718910375,-0.11645709007339,NA,NA,NA,NA,NA,NA,"ZSB"
1.196,-0.00832784873409147,-0.102309574310714,0.0149056144011905,-0.12672163794255,0.661645477643773,0.6018322058954,0.704141780206114,0.669973326377865,"DVDS"
1.197,0.00622589092878494,-0.116747309603728,NA,NA,NA,NA,NA,NA,"ZSB"
1.197,-0.00816576834021878,-0.102531845664176,0.0150605434629968,-0.126948887729824,0.661686430529461,0.601682524038923,0.704214369703098,0.66985219886968,"DVDS"
1.198,0.00650479023873216,-0.117037296024493,NA,NA,NA,NA,NA,NA,"ZSB"
1.198,-0.00794685629174854,-0.102798550722057,0.0152787458139883,-0.127218798025369,0.661819124433402,0.60148830907871,0.704286859800767,0.66976598072515,"DVDS"
1.199,0.00678341727691287,-0.117327049630223,NA,NA,NA,NA,NA,NA,"ZSB"
1.199,-0.00778357898497408,-0.10310295333237,0.0154398688636832,-0.127524516981892,0.661942562530649,0.601338575472588,0.704441528804958,0.669726141515623,"DVDS"
1.2,0.00706177247910462,-0.1176165707149,NA,NA,NA,NA,NA,NA,"ZSB"
1.2,-0.0077051291803532,-0.103404558606264,0.0155115737528025,-0.127827715918682,0.66197907414112,0.60118893014253,0.704593488748794,0.669684203321474,"DVDS"
1.201,0.00733985628016142,-0.117905859571934,NA,NA,NA,NA,NA,NA,"ZSB"
1.201,-0.00749204965944581,-0.103565527898551,0.0157240243922971,-0.127990315199017,0.662106538907125,0.601100915338282,0.704666443236833,0.669598588566571,"DVDS"
1.202,0.00761766911401451,-0.118194916494178,NA,NA,NA,NA,NA,NA,"ZSB"
1.202,-0.00728991951815074,-0.103823117070014,0.0159253419864829,-0.128251880918533,0.662233849369614,0.600916190361929,0.704739307431944,0.669523768887765,"DVDS"
1.203,0.00789521141367722,-0.118483741773922,NA,NA,NA,NA,NA,NA,"ZSB"
1.203,-0.00711400570639206,-0.104045177390738,0.0160995011196101,-0.128478942406148,0.66232428853916,0.600766904168557,0.704812081559295,0.669438294245552,"DVDS"
1.204,0.00817248361124742,-0.118772335702894,NA,NA,NA,NA,NA,NA,"ZSB"
1.204,-0.0069017334283206,-0.104267060806381,0.0163111899579459,-0.128705841062066,0.662451130681808,0.600617692687942,0.704884753494324,0.669352864110129,"DVDS"
1.205,0.00844948613790649,-0.119060698572271,NA,NA,NA,NA,NA,NA,"ZSB"
1.205,-0.00666306435144743,-0.104429749077571,0.0165486897279805,-0.12887141838818,0.66257782617536,0.600527576202878,0.704957325280449,0.669240890526808,"DVDS"
1.206,0.00872621942392707,-0.119348830672667,NA,NA,NA,NA,NA,NA,"ZSB"
1.206,-0.00644937130038075,-0.104620603734422,0.0167617982502487,-0.129066648663789,0.66270436225467,0.600378788938144,0.704999392672566,0.669153733555051,"DVDS"
1.207,0.0090026838986717,-0.119636732294147,NA,NA,NA,NA,NA,NA,"ZSB"
1.207,-0.00623760712220172,-0.104753840850474,0.0169730276983065,-0.129200228660804,0.662830718324865,0.600330683446556,0.705084524297029,0.669068325447066,"DVDS"
1.208,0.00927887999059574,-0.119924403726218,NA,NA,NA,NA,NA,NA,"ZSB"
1.208,-0.00602603764454942,-0.104974225300349,0.0171840795987401,-0.129425650962443,0.662956921371045,0.6001825198365,0.705156745136849,0.668982959015594,"DVDS"
1.209,0.00955480812725013,-0.120211845257841,NA,NA,NA,NA,NA,NA,"ZSB"
1.209,-0.00581472524796891,-0.105217245927691,0.0173945308153953,-0.129673323007295,0.663082969790527,0.60001733493085,0.705234580858541,0.668897695038495,"DVDS"
1.21,0.00983046873528153,-0.120499057177425,NA,NA,NA,NA,NA,NA,"ZSB"
1.21,-0.00559784055846227,-0.105437389348525,0.0176108474297813,-0.129898526648567,0.663214585045892,0.599869259925887,0.705306649274412,0.668812425604354,"DVDS"
1.211,0.01010586224044,-0.120786039772829,NA,NA,NA,NA,NA,NA,"ZSB"
1.211,-0.00538687536711443,-0.105666240818449,0.017821344897759,-0.130132327103358,0.663340322273382,0.599712388399547,0.705378629217995,0.668727197640496,"DVDS"
1.212,0.0103809890675756,-0.121072793331368,NA,NA,NA,NA,NA,NA,"ZSB"
