"seed_num","min_lambda_val"
2213,1.28249349560799
2214,1.29366659038198
2215,1.22295115836425
2216,1.18631442004552
2217,1.20740665261314
2218,1.2383820533628
2219,1.17886989025413
2220,1.14763162369062
2221,1.19067876888279
2222,1.26282736038722
2223,1.1973176997145
2224,1.22249483935598
2225,1.23327731689111
2226,1.18168028199191
2227,1.20872948965062
2228,1.29906432169363
2229,1.24956759532437
2230,1.22177312563239
2231,1.26650408426684
2232,1.27994075173626
2233,1.21936757144676
2234,1.1704017763605
2235,1.24887214818542
2236,1.32861991766377
2237,1.18774581404722
2238,1.18920043591933
2239,1.25981762364409
2240,1.21365692369153
2241,1.2044239053363
2242,1.27735921449622
2243,1.18514793224376
2244,1.23914730394622
2245,1.1591130199596
2246,1.24410303064395
2247,1.1843612045382
2248,1.28865836039212
2249,1.22873718583943
2250,1.3080835653994
2251,1.2055969468791
2252,1.29726682257793
2253,1.19594073503526
2254,1.17575629544892
2255,1.30111593031033
2256,1.31315639000798
2257,1.23727392968625
2258,1.21701034947079
2259,1.20393599319029
2260,1.20600936087187
2261,1.2074743010097
2262,1.21521117592972
2263,1.27576782102968
2264,1.23480162116749
2265,1.22493249889448
2266,1.24487181967358
2267,1.20777209559416
2268,1.32615989775572
2269,1.2603869425195
2270,1.25422680845326
2271,1.22169338059713
2272,1.1515258902854
2273,1.19763626567266
2274,1.21474973525068
2275,1.28408067835665
2276,1.17762967145285
2277,1.23665991910648
2278,1.24692118526244
2279,1.15223198317197
2280,1.26051219235589
2281,1.22378214024936
2282,1.20476278156015
2283,1.16767957303208
2284,1.30653694900429
2285,1.3419973586313
2286,1.2594695279817
2287,1.17854933188613
2288,1.390985508785
2289,1.20544637083121
2290,1.25269985662091
2291,1.13467792752442
2292,1.18383645807185
2293,1.19310528417702
2294,1.2230876981487
2295,1.28577780048076
2296,1.2471653248888
2297,1.20958845219475
2298,1.229575397546
2299,1.24839543430973
2300,1.28290434780546
2301,1.3334833466918
2302,1.1605604848023
2303,1.24833730290256
2304,1.29675449122554
2305,1.19316068179474
2306,1.25323790158862
2307,1.22029502406468
2308,1.2971074436788
2309,1.25394511704455
2310,1.25165968665147
2311,1.21723593008522
2312,1.26056006090513
2313,1.20521970808158
2314,1.16539139142784
2315,1.29830164745182
2316,1.22233247148166
2317,1.23972944148538
2318,1.16935379743486
2319,1.22792882491952
2320,1.20151964495696
2321,1.36036753860475
2322,1.27631935828572
2323,1.27187694682993
2324,1.19652875716955
2325,1.18082390024424
2326,1.21594082890012
2327,1.25923938401372
2328,1.27470644273657
2329,1.28840337972235
2330,1.22729346183712
2331,1.20143832414747
2332,1.24701280338762
2333,1.25720665170495
2334,1.2886148895186
2335,1.24850914966589
2336,1.26415424221383
2337,1.18717141651094
2338,1.27845156624684
2339,1.17261330725257
2340,1.21375273396324
2341,1.26790258165411
2342,1.20474926116276
2343,1.21924539820964
2344,1.34476431051844
2345,1.14882117348492
2346,1.22868650460448
2347,1.15757129853641
2348,1.24361617489177
2349,1.29709666154351
2350,1.27446946818997
2351,1.26355175444099
2352,1.33237110334448
2353,1.12987012764819
2354,1.29166401765386
2355,1.30393755774467
2356,1.19184653259072
2357,1.27612917422219
2358,1.28030725741112
2359,1.36096573540901
2360,1.19051202822443
2361,1.28404889386861
2362,1.31530382414587
2363,1.27262484268754
2364,1.2187399990306
2365,1.29301591908863
2366,1.18894020136178
2367,1.31385603098274
2368,1.23522800077437
2369,1.26482130617922
2370,1.23844321124602
2371,1.23207357675644
2372,1.25726412053341
2373,1.1348479726839
2374,1.29302087351814
2375,1.22396045662387
2376,1.32732959736288
2377,1.21338855176892
2378,1.29530429731589
2379,1.27073056314452
2380,1.18054604032661
2381,1.18522182422902
2382,1.22933813768674
2383,1.24692279333525
2384,1.21344947014969
2385,1.21884151334744
2386,1.25042440562256
2387,1.3383792414015
2388,1.25655277513277
2389,1.17661621683034
2390,1.3167824991649
2391,1.19027668397508
2392,1.18865183391896
2393,1.29518244066154
2394,1.29416986714717
2395,1.27259505192803
2396,1.25689507341471
2397,1.38942998807375
2398,1.30640519747544
2399,1.18313864317612
2400,1.36159343996638
2401,1.28233612830867
2402,1.14926758454586
2403,1.3067229391977
2404,1.17876869301366
2405,1.20767024919267
2406,1.17451292961632
2407,1.13171816242883
2408,1.14269370913081
2409,1.29641487694554
2410,1.12860849034473
2411,1.20295947226538
2412,1.21870891337779
2413,1.16142211464773
2414,1.2974214863319
2415,1.27272222200288
2416,1.17570758051643
2417,1.2331683839016
2418,1.09904308849751
2419,1.27300566705891
2420,1.20984705726896
2421,1.16377817122901
2422,1.15120097417781
2423,1.254007658759
2424,1.28827281956896
2425,1.25418466263382
2426,1.18036730533716
2427,1.26025741791893
2428,1.22786203217775
2429,1.19319466831555
2430,1.1864218409911
2431,1.32345930148233
2432,1.29643268210452
2433,1.31542262324237
2434,1.29288642770505
2435,1.24241798008001
2436,1.15266886445734
2437,1.26696822150449
2438,1.21071071558987
2439,1.27570372827192
2440,1.16533851505208
2441,1.16781704666615
2442,1.2593985121954
2443,1.26552370633568
