"Lambda" "lower" "upper" "lower.CI" "upper.CI" "upper.1" "lower.1" "upper.0" "lower.0"
1.21052631578947 -0.325039578211801 0.0908232456686033 -0.505872318066959 0.272498597541997 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.31578947368421 -0.417315436655856 0.181000197463344 -0.598271796458468 0.363335923000218 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.42105263157895 -0.503184792485643 0.263771987287043 -0.684535219296216 0.446864514385262 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.52631578947368 -0.580039686620088 0.339889885813311 -0.761825622086576 0.523977932824594 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.63157894736842 -0.649093997720323 0.412288824457178 -0.831253616884322 0.597256892297853 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.73684210526316 -0.716134392370381 0.479998527136366 -0.898932449507669 0.665945942180513 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.84210526315789 -0.779090068063339 0.541580984366463 -0.96264308043316 0.728579216753554 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1.94736842105263 -0.83974920235101 0.598720796407489 -1.02412425884061 0.786728278064237 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.05263157894737 -0.896100035720874 0.654468098060538 -1.08134427697017 0.843683680359024 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.15789473684211 -0.949869108175452 0.707582631478848 -1.13613610590765 0.897909422735082 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.26315789473684 -1.00161727107946 0.760406972418444 -1.18888501576956 0.951955766718321 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.36842105263158 -1.05051255012748 0.811176919467246 -1.23857302389009 1.00356788529995 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.47368421052632 -1.09607843578581 0.857237265670476 -1.28523248882424 1.05060839196775 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.57894736842105 -1.13929144854337 0.904287531957583 -1.3295476583667 1.09885518604057 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.68421052631579 -1.18048045548289 0.948328645595398 -1.37142006977024 1.14396096433702 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.78947368421053 -1.22231092039219 0.987189814097703 -1.41438757168791 1.18355402514878 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
2.89473684210526 -1.2633809086753 1.02487056536812 -1.45652904795154 1.22179663749978 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
3 -1.30090268132189 1.06473061327826 -1.49496123744262 1.26221621888445 0.403777075305389 -0.398830169118907 0.413813088774378 -0.171425532559441
1 -0.0837455809554531 -0.0837455809554531 -0.26308553741651 0.0955943755056038 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.10526315789474 -0.191258649816687 0.025656756039283 -0.370167430624668 0.205736223705208 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.21052631578947 -0.288530669357681 0.125395725988464 -0.467376635721416 0.3064169775963 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.31578947368421 -0.377831077489173 0.216949403475145 -0.556731893176588 0.398915328253733 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.42105263157895 -0.459451529299609 0.303012835010477 -0.638707444558442 0.486034325426233 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.52631578947368 -0.534792962883331 0.381535327137531 -0.714493721816343 0.565619452027211 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.63157894736842 -0.604535665608824 0.453055967858474 -0.7847589868895 0.638006518186813 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.73684210526316 -0.671654179706668 0.520106236362257 -0.852314988291108 0.705771678482078 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.84210526315789 -0.733097004471543 0.584059039721929 -0.914346281017079 0.770629231518915 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1.94736842105263 -0.79240379795493 0.642136078644499 -0.97422810515989 0.829796416612596 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.05263157894737 -0.851867895985052 0.694218317486108 -1.03455970314226 0.882811528421808 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.15789473684211 -0.904464720247588 0.747524039215666 -1.08771322782145 0.937246263043897 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.26315789473684 -0.954912358853192 0.794094912757816 -1.13880218105111 0.984729199311995 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.36842105263158 -1.00169105186219 0.839201878974094 -1.18613691100908 1.03072104150549 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.47368421052632 -1.04614010212652 0.885323248301918 -1.23109949193994 1.07831303225867 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.57894736842105 -1.08672160242151 0.928718986804593 -1.27214480525843 1.12266188885841 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.68421052631579 -1.12675588588088 0.970267755711777 -1.31297452567628 1.16552884407543 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.78947368421053 -1.16772210759447 1.00902298531171 -1.35465644984732 1.2053714690538 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
2.89473684210526 -1.20706969158375 1.04563633742477 -1.39502764594319 1.24335184329745 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
3 -1.24420411996393 1.08065921698837 -1.43294370966744 1.27978555339713 0.344897482261956 -0.460210598064871 0.306231934638278 -0.263243991151015
1 0.14193462685579 0.14193462685579 -0.0351868545851833 0.319056108296764 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.10526315789474 0.0337817740870583 0.250964588608631 -0.143189363283029 0.428560509993944 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.21052631578947 -0.0643482032490127 0.35003863605989 -0.241410321593897 0.528299108827806 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.31578947368421 -0.154240978380284 0.440639213370165 -0.331571601658253 0.619718304308923 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.42105263157895 -0.237126754086338 0.525616282210172 -0.41487263118709 0.705648223204994 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.52631578947368 -0.314534505101406 0.603309805173538 -0.492762634649823 0.784422306711908 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.63157894736842 -0.388431354494144 0.674533241618282 -0.567323701182813 0.856897506507448 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.73684210526316 -0.455533467853545 0.741746769780338 -0.635175019070838 0.92531667531029 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.84210526315789 -0.517062316420394 0.803471541095761 -0.697498813895954 0.988226627713848 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1.94736842105263 -0.577361680001777 0.86354091347875 -0.758596516278164 1.04967980865788 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.05263157894737 -0.634564300354762 0.920348209231313 -0.816591010154885 1.10761199695196 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.15789473684211 -0.687405943816354 0.972926450847492 -0.87022598491228 1.1614957125816 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.26315789473684 -0.739335709842468 1.02442481234526 -0.923197250632069 1.21413845787772 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.36842105263158 -0.788413943009577 1.07218481825941 -0.973153240532932 1.26306443979384 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.47368421052632 -0.834524261378779 1.11398160365489 -1.02024695549143 1.30608107908143 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.57894736842105 -0.878020526507545 1.15476497233764 -1.06455101710666 1.3478167653153 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.68421052631579 -0.919496356469207 1.19355772980732 -1.10691379480803 1.38771802580406 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.78947368421053 -0.958879773937217 1.23430726171796 -1.14708995709506 1.42953310223109 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
2.89473684210526 -0.993859872438647 1.2729117848015 -1.18273502887599 1.46911715676231 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
3 -1.02927183965971 1.31333568288348 -1.21917622190758 1.511188273499 0.403272353826592 -0.308853627121247 0.240981142181669 -0.430154593380288
1 -0.158102393604629 -0.158102393604629 -0.339512895407046 0.0233081081977891 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.10526315789474 -0.264532185294014 -0.0492082498041842 -0.445374995441422 0.132823740477521 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.21052631578947 -0.361871556545478 0.0494753289026568 -0.542392759517764 0.232317638160954 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.31578947368421 -0.452370828882283 0.140965639622346 -0.632760724220851 0.324773044267264 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.42105263157895 -0.534774650997628 0.224625082658282 -0.715285285213687 0.409553946204651 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.52631578947368 -0.612099552012661 0.300290870280624 -0.792734742960066 0.486366939032626 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.63157894736842 -0.683176142974875 0.37089049388052 -0.864011704873832 0.558083904993264 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.73684210526316 -0.750047290574868 0.439506338802678 -0.931234054644304 0.628177736400805 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.84210526315789 -0.814144184211187 0.50041604056893 -0.995855925118767 0.690481189503683 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1.94736842105263 -0.873605163080836 0.561719356223202 -1.05587435861207 0.75316455582689 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.05263157894737 -0.930267796595192 0.617621189892658 -1.11314568548142 0.810449082510307 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.15789473684211 -0.980195194161984 0.667055640690306 -1.16332157476369 0.861158593914014 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.26315789473684 -1.02880526604711 0.717218954704913 -1.21249990245281 0.912936475778442 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.36842105263158 -1.07502212334742 0.767530233871829 -1.25929525574933 0.965074574081945 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.47368421052632 -1.1195772749153 0.816570187601341 -1.30419019563699 1.01569010630128 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.57894736842105 -1.16402963417952 0.861844371798811 -1.34926695516369 1.06288127840501 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.68421052631579 -1.20492392481483 0.901237042810411 -1.39102264965568 1.10377209617374 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.78947368421053 -1.24355323582274 0.94303085160065 -1.43003852726519 1.14746526951312 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
2.89473684210526 -1.28343637603975 0.982323352136861 -1.4705412131348 1.18853855577536 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
3 -1.32132318121392 1.01861295507555 -1.50895594846801 1.2262905398663 0.203873474581606 -0.524536321746289 0.318256576019522 -0.329807689804081
1 0.0256254225903973 0.0256254225903973 -0.162852835058055 0.21410368023885 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.10526315789474 -0.0880272820959567 0.139497641335555 -0.276938271395296 0.32787270981607 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.21052631578947 -0.191326815365635 0.242331258002452 -0.380938458861966 0.430854154258454 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.31578947368421 -0.286422632064667 0.337051865861541 -0.477046926270705 0.525894542574268 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.42105263157895 -0.375510561103507 0.423493756324633 -0.567088526748363 0.612753932239223 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.52631578947368 -0.456648953446044 0.50263533146044 -0.649394097670131 0.69244926962541 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.63157894736842 -0.532875816023204 0.579010261682033 -0.726888230280176 0.769432238061321 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.73684210526316 -0.603035470350163 0.648330019357437 -0.798325000229452 0.839321117204801 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.84210526315789 -0.666923582721624 0.7142903590731 -0.863453254766118 0.905918853521743 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1.94736842105263 -0.730255738080884 0.775457664261562 -0.928309535716293 0.967787932860468 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.05263157894737 -0.792815998025165 0.835631684218524 -0.992430101920228 1.02871974276291 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.15789473684211 -0.848302993609038 0.893005528094653 -1.04921497883319 1.08692040611757 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.26315789473684 -0.903665155976463 0.943870012710894 -1.1060033977485 1.13837584638425 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.36842105263158 -0.956083462013539 0.993174573805363 -1.15993482334764 1.18856666843233 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.47368421052632 -1.00493907058535 1.04050349653906 -1.21019740429173 1.23683010740276 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.57894736842105 -1.04987618096005 1.08650464968546 -1.25623907870384 1.2830592895049 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.68421052631579 -1.09246290514209 1.13257209200061 -1.29991278677243 1.32987824354625 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.78947368421053 -1.13372626220703 1.17699867244884 -1.34230288391871 1.37493434583327 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
2.89473684210526 -1.17187321915012 1.21551832042812 -1.38165248454002 1.41415780972863 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
3 -1.20904846693877 1.25738254139418 -1.42011857596076 1.45698894642853 0.477887915200529 -0.320062237431025 0.383347519732421 -0.270256342363214
1 0.0243989159957913 0.0243989159957913 -0.169367231884756 0.218165063876338 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.10526315789474 -0.0915707279523392 0.141445573670538 -0.285052278369141 0.336048788668901 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.21052631578947 -0.196697595174621 0.248648179524406 -0.390263051016669 0.444368813575517 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.31578947368421 -0.293713506849296 0.347229535065024 -0.487583683614006 0.544284689540531 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.42105263157895 -0.381983537843646 0.437039712361824 -0.576514504191283 0.635499129382881 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.52631578947368 -0.465189102821532 0.520624132315488 -0.660566800067892 0.720480665983099 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.63157894736842 -0.541810365104082 0.600640809010473 -0.738038292745851 0.801866866986215 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.73684210526316 -0.612026201200496 0.671294119036298 -0.809300063582208 0.873944929209761 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.84210526315789 -0.679325061893832 0.739411871389836 -0.877716879716162 0.943871355919361 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1.94736842105263 -0.744382064404969 0.804053772717154 -0.943838602292816 1.00994257968363 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.05263157894737 -0.804488004418935 0.862992845715612 -1.00511386783586 1.07034833666785 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.15789473684211 -0.860292770682955 0.918092430253655 -1.06200529071552 1.12682448688365 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.26315789473684 -0.91072347624753 0.970673894213187 -1.11341918078374 1.18081741049937 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.36842105263158 -0.962031198124025 1.02367571076092 -1.1659601473151 1.2355827204926 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.47368421052632 -1.01179255022461 1.07013483062243 -1.21723911516458 1.28363918672715 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.57894736842105 -1.05974288646281 1.11669573243031 -1.26655733445248 1.33170478632374 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.68421052631579 -1.10541510034887 1.16354028588003 -1.31382880777304 1.38025066499193 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.78947368421053 -1.15187269861436 1.20728965984758 -1.36163981371088 1.42575167124569 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
2.89473684210526 -1.19332844411109 1.24641952973069 -1.40436538064455 1.46658511732569 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
3 -1.23092074730032 1.28922952394449 -1.44332928469237 1.51161371412856 0.506056557653471 -0.319607414786883 0.394037941402344 -0.264119995570816
1 -0.00440611768183776 -0.00440611768183776 -0.194421754337324 0.185609518973648 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.10526315789474 -0.115198885404751 0.106663334911578 -0.306087816916309 0.296504445991073 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.21052631578947 -0.216872476323895 0.208900431995475 -0.40898782451018 0.398953274222546 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.31578947368421 -0.31123245336933 0.302236795189471 -0.504824982176344 0.492812509851714 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.42105263157895 -0.398447110112161 0.387417947518573 -0.593709090366028 0.578650442102066 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.52631578947368 -0.479841719205091 0.466539697556058 -0.676926131158454 0.658606175360254 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.63157894736842 -0.555318203226005 0.541134150366888 -0.754342636031596 0.734363746711112 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.73684210526316 -0.625690928759016 0.609033391434848 -0.826558996631944 0.803398130139393 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.84210526315789 -0.693228953988259 0.673465862985778 -0.896003239471416 0.86897982925518 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1.94736842105263 -0.756227980061441 0.731398795560677 -0.960805525197874 0.92804023183652 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.05263157894737 -0.81754148995557 0.786971845643727 -1.02420098037415 0.984926041158992 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.15789473684211 -0.87530479287014 0.841026100475654 -1.08405986644764 1.04024558198366 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.26315789473684 -0.928240700568902 0.891760433074119 -1.1387972778101 1.09221049869078 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.36842105263158 -0.97993858406048 0.939110384847409 -1.19229009684256 1.14132809105915 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.47368421052632 -1.03297693616132 0.986389763255634 -1.24741602373898 1.19006148768559 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.57894736842105 -1.0792468698057 1.03399924632923 -1.2954123016827 1.23926766106154 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.68421052631579 -1.12730779938574 1.07777479039344 -1.34555896336882 1.28431146206125 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.78947368421053 -1.17490690664828 1.11824967301076 -1.39549540599387 1.32584020464523 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
2.89473684210526 -1.21962891204965 1.16133007003271 -1.44228405534706 1.37035412481096 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
3 -1.26148163971312 1.19801794358759 -1.48601645755438 1.40814913787775 0.419059721155329 -0.392420862338812 0.340231110628723 -0.28379100586906
1 0.0250641265310403 0.0250641265310403 -0.160716178910338 0.210844431972419 0.312761089868215 -0.482142156980226 0.214461864838043 -0.454568489923935
1.10526315789474 -0.0911847607555602 0.140075990872583 -0.276141068307587 0.326801419393577 0.312761089868215 -0.482142156980226 0.214461864838043 -0.454568489923935
1.21052631578947 -0.196404154525844 0.24431722122209 -0.380756437993355 0.432047324239633 0.312761089868215 -0.482142156980226 0.214461864838043 -0.454568489923935
