"Lambda" "upper" "lower" "upper.CI" "lower.CI" "upper.1" "lower.1" "upper.0" "lower.0"
2.78947368421053 0.339327356990771 -0.295844977009445 0.380826531878762 -0.33925622700608 0.687939796980538 0.337610668540048 0.633455645549494 0.348612439989767
2.89473684210526 0.346260907645652 -0.300571673565206 0.387354849439141 -0.343185453601078 0.691760167999428 0.334569995689045 0.635141669254251 0.345499260353776
3 0.352707893342296 -0.30828476864216 0.393426140748947 -0.350490446775836 0.695312442806465 0.32962703739641 0.63791180603857 0.34260454946417
1 0.0882187208610337 0.0882187208610337 0.150951717986215 0.0254857237358525 0.54529613682915 0.54529613682915 0.457077415968117 0.457077415968117
1.10526315789474 0.128134469843853 0.0449038312310654 0.189454165380541 -0.0186474753314248 0.567563746223243 0.519674901605241 0.474771070374175 0.43942927637939
1.21052631578947 0.16210725481444 0.00881046402764395 0.221807588099123 -0.0544479201214272 0.585654730066184 0.498643990359306 0.489833526331662 0.423547475251744
1.31578947368421 0.19123540180039 -0.0187585314566052 0.249480838961351 -0.0810079149637702 0.602109365213456 0.482480817607302 0.501239349063907 0.410873963413065
1.42105263157895 0.220001735643116 -0.0480219119807876 0.276308013427434 -0.10931879824941 0.619382336280432 0.465850849746704 0.513872761727491 0.399380600637316
1.52631578947368 0.244299689556728 -0.0751552934417176 0.299369463039073 -0.135788787317359 0.633051717780147 0.448480209254041 0.523635502695759 0.388752028223419
1.63157894736842 0.271568317452528 -0.0992885075357765 0.325186930283584 -0.158305033346967 0.6514715173583 0.436470778105188 0.535759285640965 0.379903199905772
1.73684210526316 0.2958516711335 -0.126514256482633 0.348163576035121 -0.184486771372272 0.666522851184864 0.420428573348551 0.546942829831184 0.370671180051363
1.84210526315789 0.311551227036852 -0.146172583601104 0.361871129665637 -0.20266039583007 0.678220454946482 0.410689585067659 0.556862168668762 0.366669227909629
1.94736842105263 0.321891442754789 -0.167906600669964 0.369744295810252 -0.222723444418206 0.682040658769637 0.393215207864879 0.561121808534844 0.360149216014848
2.05263157894737 0.333502884250459 -0.185989832827661 0.380119815208268 -0.23919544754047 0.687597278259103 0.383241627305628 0.56923146013329 0.354094394008644
2.15789473684211 0.342993173955352 -0.197887486737909 0.388052657481546 -0.248692138526724 0.691088453652533 0.378892538501034 0.576780025238942 0.348095279697181
2.26315789473684 0.354009792839919 -0.207871268421297 0.398334939182638 -0.25683779833102 0.696944804645439 0.374867028226068 0.582738296647365 0.34293501180552
2.36842105263158 0.363410337530696 -0.219270880348106 0.407119351868463 -0.266824567676518 0.702280591105641 0.368240065953845 0.587510946301951 0.338870253574945
2.47368421052632 0.371988904042652 -0.230018512865225 0.415074084186955 -0.27610914429103 0.707162268079869 0.363418625966388 0.593437138831613 0.335173364037217
2.57894736842105 0.379895686742518 -0.237554805179229 0.422464281516777 -0.282381825163073 0.711645440811303 0.360239904646124 0.597794709825353 0.331749754068786
2.68421052631579 0.38612069992862 -0.245113427707745 0.42809886775124 -0.289003267380508 0.715776992152036 0.355030646579221 0.600144074286967 0.329656292223416
2.78947368421053 0.392795390497352 -0.253077492253056 0.434327959950776 -0.296427990577083 0.719596728297243 0.349616166967042 0.602693659220098 0.326801337799891
2.89473684210526 0.398984649024721 -0.262260568704303 0.440105179996796 -0.305006517056809 0.72313866545007 0.342833253887349 0.605093822591652 0.324154016425349
3 0.404739573620345 -0.269007425906012 0.445478006579665 -0.311495232805566 0.726432045609717 0.338921379860924 0.607928805766936 0.321692471989372
1 0.00140233682795334 0.00140233682795334 0.0640742811202031 -0.0612696074642964 0.511036923765486 0.511036923765486 0.509634586937533 0.509634586937533
1.10526315789474 0.0414550939901956 -0.0380026726579602 0.104056020956309 -0.100223399857737 0.534109880999564 0.488460863276632 0.526463535934592 0.492654787009368
1.21052631578947 0.0767172475567314 -0.0710443926159982 0.138858146328048 -0.132170785244627 0.553492235803662 0.470041351398979 0.541085744014977 0.476774988246931
1.31578947368421 0.110293390859562 -0.104123568476874 0.17182507053019 -0.164040686520533 0.571075612995083 0.452195956554594 0.556319525031467 0.460782222135521
1.42105263157895 0.143794717047337 -0.130329904829697 0.204135991713218 -0.188641708717505 0.590345262224276 0.436946967756343 0.56727687258604 0.446550545176939
1.52631578947368 0.165389092786979 -0.154294173137494 0.224611142768817 -0.210520677288046 0.60231119360476 0.422869576020125 0.577163749157619 0.436922100817781
1.63157894736842 0.182205297123706 -0.174747701685715 0.239090932771675 -0.229326642386097 0.607263740914481 0.409888900616879 0.584636602302594 0.425058443790775
1.73684210526316 0.215399304307303 -0.196199446953066 0.270265264376231 -0.249355337576632 0.628878459727922 0.395861739958831 0.592061186911897 0.413479155420618
1.84210526315789 0.236350709005038 -0.21430837050311 0.290611543665381 -0.265883004035354 0.641074734537964 0.384181080516278 0.598489451019389 0.404724025532926
1.94736842105263 0.256396570176622 -0.223739468303265 0.309924523875503 -0.273770817518888 0.655170841343263 0.379791400755682 0.603530869058947 0.398774271166641
2.05263157894737 0.276050704967296 -0.23832305866555 0.328583927116978 -0.287264181272248 0.664536709720138 0.370478429506615 0.608801488172165 0.388486004752842
2.15789473684211 0.288288543865241 -0.253969575483209 0.339408757770186 -0.301690839792768 0.671406715671023 0.3591946248962 0.613164200379409 0.383118171805781
2.26315789473684 0.304979820873097 -0.266543176515738 0.355149813054467 -0.313380785100415 0.682738908825065 0.351294873359888 0.617838049875626 0.377759087951968
2.36842105263158 0.316992255923789 -0.273174621178217 0.366533493358204 -0.318776901202106 0.689903938366081 0.34818220441763 0.621356825595847 0.372911682442291
2.47368421052632 0.319260345794495 -0.279766998460932 0.366260816742962 -0.324314014737318 0.690098874592882 0.345064004769134 0.624831003230067 0.370838528798387
2.57894736842105 0.33296288251963 -0.289654534925329 0.379225138524774 -0.33367691097965 0.699858049584313 0.33836703960147 0.628021574526799 0.366895167064683
2.68421052631579 0.335546640839442 -0.296749934911277 0.37878012375739 -0.340162636312265 0.698795027101044 0.334211970026235 0.630961904937512 0.363248386261601
2.78947368421053 0.344868090938925 -0.300904081644519 0.387514538928222 -0.343419761575729 0.704732702128373 0.332776241974596 0.633680323619116 0.359864611189448
2.89473684210526 0.35197033244141 -0.30689512950557 0.394290533931301 -0.348740854774033 0.70868548275535 0.329305909618305 0.636201039123875 0.35671515031394
3 0.358570302272363 -0.314243964614985 0.400597685442105 -0.355643812485669 0.712345641255162 0.324300897697526 0.638544862312511 0.3537753389828
1 -0.0734832625939531 -0.0734832625939531 -0.0119937618548739 -0.134972763333032 0.449414309955425 0.449414309955425 0.522897572549379 0.522897572549379
1.10526315789474 -0.0320902571473537 -0.112681346909516 0.0301358873891373 -0.172771014506185 0.470608215134559 0.429512249948171 0.542193596857687 0.502698472281913
1.21052631578947 0.00948717774975838 -0.145090892415388 0.0714691874705775 -0.203622344403052 0.492208646511342 0.413388578399037 0.558479470814426 0.482721468761584
1.31578947368421 0.0426387051087549 -0.171337706600374 0.104253337511108 -0.227968638652559 0.511655615215788 0.398841263748251 0.570178970348625 0.469016910107033
1.42105263157895 0.0712413455408038 -0.198187521785533 0.131866381185973 -0.25322255826105 0.525842523801316 0.383272801641932 0.581460323427464 0.454601178260512
1.52631578947368 0.101626407516115 -0.22322178055534 0.16063210813934 -0.276579135017016 0.541024751681113 0.369573144938298 0.592794925493639 0.439398344164998
1.63157894736842 0.129646495815983 -0.243294917085634 0.186918911674847 -0.294953365893186 0.557301082540079 0.358706703994837 0.602001621080471 0.427654586724096
1.73684210526316 0.154091253960148 -0.257855821156361 0.209662690668767 -0.307803954528689 0.568697917102576 0.351065651036178 0.60892147219254 0.414606663142428
1.84210526315789 0.171278498003084 -0.271774777357027 0.224595401066855 -0.320191149587146 0.57779861846732 0.344107227057439 0.615882004414466 0.406520120464236
1.94736842105263 0.191675682399451 -0.285633578910729 0.24303773118828 -0.333052312564234 0.587999017541766 0.338086552357818 0.623720131268548 0.396323335142314
2.05263157894737 0.206489908739424 -0.29752930050983 0.257137236888761 -0.343626849919349 0.59670620277401 0.333503702967664 0.631033003477494 0.390216294034586
2.15789473684211 0.23126907896702 -0.309254486509085 0.279923362431032 -0.354454761072153 0.612913290468908 0.328803324743099 0.638057811252184 0.381644211501888
2.26315789473684 0.239970046223081 -0.318903547227976 0.287076471331536 -0.363387722201208 0.615026554393152 0.323970379819402 0.642873927047378 0.375056508170071
2.36842105263158 0.251404676947578 -0.326241723887853 0.296927460316273 -0.369937405047727 0.62487468574945 0.319174930870068 0.645416654757922 0.373470008801873
2.47368421052632 0.260287020645813 -0.33433281262908 0.305270011416768 -0.377394270096866 0.629040959096242 0.315124933811768 0.649457746440847 0.368753938450428
2.57894736842105 0.270251470036343 -0.340951116073324 0.314573259054716 -0.383468733948703 0.634664815671635 0.311405548758226 0.65235666483155 0.364413345635292
2.68421052631579 0.278886936531626 -0.348295709250793 0.321432651482147 -0.390320521181412 0.639297905735122 0.307977880179472 0.656273589430265 0.360410969203496
2.78947368421053 0.286875624207141 -0.354483390668579 0.329047678776979 -0.396089803667007 0.643589787586545 0.304808903568926 0.659292294237505 0.356714163379404
2.89473684210526 0.294293927827839 -0.359203308896093 0.336125886763693 -0.400313401284468 0.647573774219121 0.301870397984602 0.661073706880694 0.353279846391282
3 0.302686537776416 -0.364494420864651 0.344021746466387 -0.405238473930044 0.652766925611759 0.299138103318475 0.663632524183126 0.350080387835343
1 0.0443364465264876 0.0443364465264876 0.105448329347785 -0.0167754362948096 0.510642312426564 0.510642312426564 0.466305865900077 0.466305865900077
1.10526315789474 0.0831158348995903 0.00773316189631454 0.144384831577146 -0.053025993000678 0.532626101494672 0.490845766400076 0.483112604503761 0.449510266595082
1.21052631578947 0.119146079160651 -0.0251890120239023 0.179779720046719 -0.0855365211349919 0.554473249736596 0.47279290283265 0.497981914856552 0.435327170575946
1.31578947368421 0.153742066579198 -0.0518079699081226 0.21355264769495 -0.111785541276376 0.57389150068733 0.458820741166152 0.510628711074274 0.420149434108132
1.42105263157895 0.176468966562712 -0.0822418188704824 0.2349156534585 -0.141753890147903 0.585315464432483 0.441872331504088 0.52411415037457 0.408846497869771
1.52631578947368 0.207202487493092 -0.105668842992846 0.264498341967578 -0.164518186767521 0.60357107971499 0.426961680870059 0.532630523862905 0.396368592221899
1.63157894736842 0.232465150748796 -0.127096690342294 0.288731964135458 -0.185357754112966 0.613733996599947 0.416851325948732 0.543948016291027 0.381268845851151
1.73684210526316 0.255628163996806 -0.150400601799252 0.309577991496531 -0.207622143979909 0.626866768315936 0.405195853880746 0.555596455679998 0.37123860431913
1.84210526315789 0.272704106543087 -0.168002264998381 0.32499058165919 -0.223934972664658 0.633030164223625 0.397441732831719 0.5654439978301 0.360326057680538
1.94736842105263 0.290873876634603 -0.189538907181745 0.341741272935196 -0.244226741325155 0.643568253240457 0.385925850354536 0.575464757536281 0.352694376605854
2.05263157894737 0.302484827181741 -0.208835874715405 0.351482746662841 -0.262822687852075 0.648716689235017 0.377253453902211 0.586089328617616 0.346231862053276
2.15789473684211 0.313275849515155 -0.222176938288671 0.360653516083192 -0.275371622454974 0.656580663384228 0.370110973156928 0.592287911445599 0.343304813869074
2.26315789473684 0.32325221771139 -0.238336039671167 0.368492615481697 -0.290530556134051 0.66106190926715 0.363821257461559 0.602157297132726 0.33780969155576
2.36842105263158 0.333342661834564 -0.24408972443159 0.377883396126959 -0.294373943129269 0.666024511405507 0.362921371347404 0.607011095778994 0.332681849570943
2.47368421052632 0.340694390323243 -0.254308770059087 0.383721575153391 -0.302876922163311 0.671706466725632 0.355840056061979 0.610148826121065 0.33101207640239
2.57894736842105 0.349668804257665 -0.264114613456006 0.391969750017522 -0.311500322450686 0.676167427267443 0.35236932688773 0.616483940343736 0.326498623009778
2.68421052631579 0.359498544385422 -0.275788203760182 0.401126754739466 -0.322459498051954 0.680278508551073 0.34832999567843 0.624118199438612 0.320779964165651
2.78947368421053 0.366561103981002 -0.285761877525614 0.407790805700525 -0.33159416565491 0.684079319549146 0.345409515713901 0.631171393239515 0.317518215568144
2.89473684210526 0.373069767872908 -0.293185685169308 0.413932966236869 -0.338128705164647 0.687603707929177 0.342529079234232 0.63571476440354 0.314533940056269
3 0.380239291949443 -0.297397900200708 0.420634626180094 -0.34141629321894 0.690880770808855 0.339430333385214 0.636828233585922 0.310641478859411
1 -0.029166254660451 -0.029166254660451 0.0328048766973117 -0.0911373860182138 0.477507976800082 0.477507976800082 0.506674231460533 0.506674231460533
1.10526315789474 0.0114525202318754 -0.0700951793221816 0.0733643617701436 -0.131413959767622 0.501336789288018 0.454684655346171 0.524779834668352 0.489884269056142
1.21052631578947 0.0477219662900677 -0.104953004752589 0.109210922559014 -0.165036081481444 0.521121348722427 0.436421083360733 0.541374088113322 0.47339938243236
1.31578947368421 0.0760303358730581 -0.132682934078191 0.136309246268723 -0.191341561894499 0.535236821148971 0.422155720075271 0.554838654153462 0.459206485275913
1.42105263157895 0.10215035025158 -0.159263275605152 0.161668065297093 -0.21638761720176 0.549609272489958 0.407558612160187 0.566821887765339 0.447458922238378
1.52631578947368 0.130078813070354 -0.181405619369005 0.188664330071141 -0.237004412893669 0.564390618893116 0.394517402391946 0.575923021760952 0.434311805822762
1.63157894736842 0.161265277806176 -0.20080292391412 0.218992836192666 -0.254708013739512 0.583082107022745 0.381418977681738 0.582221901595858 0.42181682921657
1.73684210526316 0.184171884177473 -0.216645814673735 0.24107999897765 -0.268903106747689 0.595822848228805 0.373301863574775 0.58994767824851 0.411650964051332
1.84210526315789 0.204728339042831 -0.233398355543455 0.260083329758541 -0.283667738185801 0.606802629977663 0.366925379904193 0.600323735447648 0.402074290934832
1.94736842105263 0.222001376019367 -0.246241344540205 0.275603618176708 -0.295004019109478 0.620448518615448 0.360507056674886 0.606748401215091 0.398447142596081
2.05263157894737 0.243167758644089 -0.260595199569004 0.294256189752157 -0.308438738087852 0.635452682932036 0.351638415547722 0.612233615116726 0.392284924287947
2.15789473684211 0.265190894461059 -0.274863921656933 0.314699472304702 -0.321425119631215 0.648066240507401 0.342838710818602 0.617702632475535 0.382875346046343
2.26315789473684 0.278828059843789 -0.286256765454679 0.326868167067097 -0.331863325506805 0.656488333793588 0.337377536967441 0.62363430242212 0.377660273949798
2.36842105263158 0.292863206575129 -0.296423508983484 0.340202897009566 -0.341391190736918 0.662577655395574 0.331304970351528 0.627728479335012 0.369714448820445
2.47368421052632 0.29819659816753 -0.307276717780866 0.343226900049096 -0.351585938601893 0.664392279792538 0.32555588572812 0.632832603508987 0.366195681625008
2.57894736842105 0.306408030029406 -0.31498355475326 0.350244092052838 -0.358713740928857 0.667997365440539 0.320247296272164 0.635230851025424 0.361589335411133
2.68421052631579 0.316482438375575 -0.320774239091482 0.359816088578644 -0.363767311924747 0.672922428697065 0.315359298119304 0.636133537210787 0.35643999032149
2.78947368421053 0.326153538882264 -0.325113612242521 0.369029876431108 -0.367406602751603 0.677437609104663 0.313920546205594 0.639034158448116 0.351284070222399
2.89473684210526 0.331801736783528 -0.32798934942699 0.37410330876083 -0.369265474338387 0.68161240469339 0.313734475986648 0.641723825413639 0.349810667909862
3 0.337691068040731 -0.33398983684149 0.379432898152163 -0.374885468028778 0.683879282225512 0.310234906978688 0.644224743820178 0.346188214184781
1 -0.0292245102210788 -0.0292245102210788 0.0310983464054984 -0.0895473668476559 0.476568859904158 0.476568859904158 0.505793370125237 0.505793370125237
1.10526315789474 0.00670431760213869 -0.0636712369941356 0.0677026350766267 -0.123335095230361 0.497307073082869 0.456851818023657 0.520523055017793 0.490602755480731
1.21052631578947 0.0387489180525263 -0.0929358014977211 0.100508220123684 -0.15197207844056 0.515511716086497 0.440715180040226 0.533650981537947 0.476762798033971
1.31578947368421 0.0667070625962699 -0.121493031662865 0.128983943728403 -0.180088950845904 0.531421447955587 0.426023712668736 0.547516744331601 0.464714385359317
1.42105263157895 0.0939575752474325 -0.145781525061203 0.1561099722473 -0.203899211301222 0.548840443779857 0.412811110959284 0.558592636020486 0.454882868532424
1.52631578947368 0.117309793339665 -0.166943258215704 0.179599341956326 -0.224705547343885 0.562596999138329 0.401726563418321 0.568669821634025 0.445287205798664
1.63157894736842 0.138839691497244 -0.188273628801367 0.200218452027109 -0.245747342339626 0.575509145450116 0.390920166545992 0.579193795347359 0.436669453952872
1.73684210526316 0.172321501572936 -0.215195478033229 0.232626151186522 -0.271622456125805 0.598787351309519 0.374043553743552 0.589239031776781 0.426465849736583
1.84210526315789 0.196882148532358 -0.232816810230362 0.255298446176335 -0.287555446990198 0.611460979196917 0.362543797387712 0.595360607618074 0.41457883066456
1.94736842105263 0.225665056507667 -0.252161894071285 0.283493863446087 -0.305743889819089 0.632020877415998 0.347250108009806 0.599412002081091 0.406355820908331
2.05263157894737 0.242808093642205 -0.262598551818741 0.296931442673657 -0.314333075017683 0.642185959431515 0.341225076946815 0.603823628765556 0.399377865789311
2.15789473684211 0.259934347257841 -0.276377010367371 0.313832839868928 -0.327064100635875 0.652645764344015 0.333190433398165 0.609567443765535 0.392711417086174
2.26315789473684 0.260860485907207 -0.288970698981487 0.311715024618328 -0.338688439584501 0.649164727103228 0.322121366236898 0.611092065218385 0.388304241196021
2.36842105263158 0.270592591432197 -0.295010266067156 0.320724579721777 -0.343087907028542 0.656496420008304 0.320807093661959 0.615817359729115 0.385903828576107
2.47368421052632 0.286779654999569 -0.305052393659443 0.336518064050295 -0.352657775215176 0.664940635781534 0.314582587523292 0.619634981182735 0.378160980781965
2.57894736842105 0.300851231618912 -0.309452189876663 0.350306849589018 -0.355221188291796 0.670209216337609 0.311598641265851 0.621050831142514 0.369357984718696
2.68421052631579 0.312331795570756 -0.317221503171838 0.360629929713746 -0.361892565021264 0.675071144920993 0.306928714879725 0.624150218051563 0.362739349350238
2.78947368421053 0.323220567566721 -0.320907961174529 0.370733711487049 -0.364116190032919 0.677637893173189 0.306090388088216 0.626998349262745 0.354417325606468
2.89473684210526 0.333046011327577 -0.324814461261936 0.380292034532206 -0.367065413769329 0.681723787966891 0.305679640355801 0.630494101617737 0.348677776639314
3 0.340998122384031 -0.330597057983002 0.387745441279945 -0.372260766473006 0.685522953301386 0.303513068555694 0.634110126538695 0.344524830917355
1 -0.00175224345673521 -0.00175224345673521 0.060241945652273 -0.0637464325657434 0.5182079804172 0.5182079804172 0.519960223873935 0.519960223873935
1.10526315789474 0.0384995901718119 -0.0384712153298431 0.100721011444604 -0.0998150536653154 0.542981915365422 0.49611426885573 0.534585484185573 0.50448232519361
1.21052631578947 0.0765270181217196 -0.0715655186093149 0.138131078128811 -0.131966797714438 0.566285013344659 0.477293977416172 0.548859496025487 0.489757995222939
1.31578947368421 0.106590855025316 -0.101375850549342 0.166704708835227 -0.160844449945623 0.585017138675674 0.459554974619995 0.560930825169336 0.478426283650358
1.42105263157895 0.133398328739579 -0.127556084681461 0.192603016005023 -0.185746380744738 0.600845248440539 0.445211537534577 0.572767622216038 0.46744691970096
1.52631578947368 0.159405246075226 -0.146311292013416 0.217355849129028 -0.203277103316862 0.612435718393079 0.433957201504689 0.580268493518104 0.453030472317853
1.63157894736842 0.179925156299256 -0.170236190238213 0.235785581004431 -0.226295426721594 0.622818783415816 0.420753251817659 0.590989442055872 0.44289362711656
1.73684210526316 0.203880806069051 -0.188096698506017 0.257886929771859 -0.243195264720213 0.636611513400267 0.411788197094978 0.599884895600994 0.432730707331217
1.84210526315789 0.221553880264799 -0.202724149599226 0.274226929914752 -0.255880028209644 0.646938897605721 0.405222415164271 0.607946564763497 0.425385017340922
1.94736842105263 0.24522316732247 -0.21778790552589 0.296271503094572 -0.269802799825023 0.662339325026852 0.395851878356023 0.613639783881913 0.417116157704382
2.05263157894737 0.261250059388338 -0.228922837794329 0.311215623025426 -0.279760435694814 0.668132072847585 0.389889057650195 0.618811895444524 0.406882013459248
2.15789473684211 0.27418134803254 -0.241100139965881 0.322669057253739 -0.290419122372552 0.676905158780028 0.381672679456818 0.622772819422699 0.402723810747488
2.26315789473684 0.288849657875394 -0.255847497064446 0.335878929311528 -0.304133102997604 0.68330120064946 0.371328260556165 0.627175757620611 0.394451542774066
2.36842105263158 0.304861547880063 -0.267174942292689 0.351024538859465 -0.31472189135688 0.689110036176151 0.36425978863588 0.631434730928569 0.384248488296088
2.47368421052632 0.317047927776355 -0.27671084173727 0.362404535923372 -0.323110120181067 0.694424502721847 0.358677364578781 0.635388206316052 0.377376574945491
2.57894736842105 0.327151811190565 -0.286367369726879 0.371475218873302 -0.331681787028211 0.699305135263812 0.353870358916058 0.640237728642937 0.372153324073247
2.68421052631579 0.337114716777528 -0.293968448366418 0.380792002308549 -0.338340889360144 0.703802973096604 0.348491885641046 0.642460334007464 0.366688256319076
2.78947368421053 0.342456164293156 -0.29962255372329 0.385193061869387 -0.343045612919111 0.707961351470317 0.34478290458187 0.644405458305161 0.365505187177161
2.89473684210526 0.345359203895399 -0.308944136908585 0.386961156295311 -0.351919254860625 0.711817302325942 0.338711645341481 0.647655782250065 0.366458098430542
3 0.351307112294564 -0.315782973990244 0.392138815648641 -0.358474199656209 0.715402660139067 0.334899485689518 0.650682459679762 0.364095547844503
1 0.0354161826373517 0.0354161826373517 0.0973526328832416 -0.0265202676085381 0.516578930027238 0.516578930027238 0.481162747389886 0.481162747389886
1.10526315789474 0.0766941749785772 -0.0035099074588555 0.139028724143306 -0.0645253965791229 0.538613786687181 0.495765414563743 0.499275322022599 0.461919611708604
1.21052631578947 0.11622602584218 -0.0364990796469399 0.178188087766911 -0.0964819445986495 0.560508835803732 0.479287616321076 0.515786695968016 0.444282809961552
1.31578947368421 0.152161358142053 -0.0647353803214993 0.212744707485813 -0.123292895454226 0.581669630599841 0.464510655148736 0.529246035470235 0.429508272457788
1.42105263157895 0.181933530793451 -0.0935782927891758 0.240563369903116 -0.150965308612922 0.597008941507159 0.447927702713788 0.541505995502964 0.415075410713708
1.52631578947368 0.213387529980048 -0.118798607476335 0.269461962867834 -0.174998667703621 0.612786830782964 0.434745662974564 0.553544270450899 0.399399300802916
1.63157894736842 0.233180575768494 -0.137464883831715 0.287264843766487 -0.19225305138364 0.624494595878979 0.422212563316025 0.55967744714774 0.391314020110485
1.73684210526316 0.251643626610799 -0.157667677696248 0.302493751770073 -0.210864527802935 0.634783062541911 0.410171029734917 0.567838707431165 0.383139435931113
